city,durchschnittspreis
Höchstadt/A,1.6365862068965518
Trappenkamp,1.596941176470588
Bad Homburg,1.6539382716049382
Wachenheim,1.5822258064516128
Koenigslutter,1.6778888888888888
Korschenbroich,1.617115183246073
Weil am Rhein,1.5979423076923078
Stadtlauringen,1.6383548387096776
Hesel,1.6262222222222222
Lahr,1.6502765957446808
Kritzmow,1.6135454545454546
Langenhagen-Engelbostel,1.592103448275862
Bad Mergentheim,1.583484536082474
Heppenehim,1.5510588235294116
Preußisch Oldendorf-Holzhausen,1.5420555555555557
Nusse,1.6312580645161292
Stedesand,1.5728235294117647
Bad Griesbach,1.6211052631578948
LANDSBERG,1.6173229813664598
LUDWIGSLUST,1.6836875000000004
BURLADINGEN,1.5644999999999998
Oettingen,1.606741935483871
Premnitz,1.6086551724137927
Büren,1.584641025641026
PORTA WESTFALICA,1.5835833333333333
Bann,1.5207647058823526
Ringgau-Datterode,1.6312222222222221
Cadenberge,1.592285714285714
Kirrlach,1.5502
Bruttig-Fankel,1.55775
Hörstel,1.5618571428571428
EGGENFELDEN,1.6589999999999998
Wangen-Neuravensburg,1.6025483870967743
Langenbernsdorf,1.604
Alsfeld,1.6569069767441857
Stollberg,1.6261666666666668
Aalen,1.5946609195402295
Wuppertal,1.5658919911829534
Westerkappeln,1.6096451612903226
Albersdorf,1.5700666666666665
Remchingen,1.621
Schwalmtal,1.6084827586206893
Hilden,1.5816470588235294
Greifenstein,1.568090909090909
Struckum,1.5656666666666665
Friedeburg,1.57525
HAMBURG,1.6134937127729982
Dassel-Lauenberg,1.5418611111111111
Allersberg,1.6138437499999998
Reutlingen-Sondelf.,1.56275
Bermatingen,1.5872758620689653
Windischeschenbach,1.652404255319149
MUGGENSTURM,1.597205128205128
BRACHTTAL,1.5804285714285713
Linnich,1.5915882352941175
Baddeckenstedt,1.6276046511627908
Altenholz,1.5862549019607841
Dorf Mecklenburg,1.631439024390244
HENSTEDT ULZBURG,1.640764705882353
Kisdorf,1.6292083333333334
Lahr/Schwarzwald,1.5782857142857145
Scharrel,1.5512222222222223
Starnberg,1.6347
Kronberg,1.6343086419753086
Altenkunstadt,1.5869310344827587
Fichtelberg,1.5877878787878787
WEILBURG,1.55825
Loßburg,1.5657567567567565
Erfurt,1.602073825503355
Meineweh OT Oberkaka,1.5990810810810812
Lindern (Oldenburg),1.5456666666666667
Schwerte,1.6135957446808509
Kraftsdorf,1.6455909090909089
Mittweida,1.622142857142857
Langenbogen,1.5805
Waltrop,1.5944444444444446
Nabburg,1.6045172413793103
Meissen,1.6607307692307693
KEHL,1.5746000000000004
Schönberg i.H.,1.5726363636363636
Doebern,1.6493333333333335
Hachenburg,1.5472926829268292
Waldböckelheim,1.6138571428571433
Königstein,1.646837837837838
Donnersdorf,1.625
Waiblingen-Neustadt,1.618714285714286
Friedrichsdorf,1.6201999999999999
Dettingen,1.6678235294117647
Wildeck-Obersuhl,1.6210588235294114
Grevesmühlen,1.63275
Bickenbach,1.5862
Sieverstedt,1.6278235294117647
Wipperfürth,1.5723333333333334
Mansfeld,1.572953488372093
Horumersiel,1.5833589743589742
Gerstungen,1.6044166666666666
Vrees,1.5456666666666665
Schellerten,1.6734210526315787
Niederzier,1.5725135135135133
Tangstedt,1.6531463414634144
Vilsbiburg,1.572888888888889
Hausen bei Würzburg,2.142333333333333
Haren,1.6065000000000003
Volkach,1.6241724137931035
Sankt Peter-Ording,1.5916190476190475
Goergeshausen,1.6008181818181817
Peitz,1.649952380952381
Cremlingen,1.6323962264150942
Vöhringen,1.609921052631579
Ebhausen,1.6116666666666668
DIEBURG,1.5477804878048782
Waghäusel,1.5480769230769231
Bad Münstereifel,1.583375
ERGOLDING,1.5938888888888887
Sierksdorf,1.9736153846153848
REINBEK,1.6251363636363634
Tirschenreuth,1.6325714285714283
ENKENBACH-ALSENBORN,1.5813684210526315
HEPBERG,1.6043846153846153
FISCHBACH,1.5643061224489796
LUTHERSTADT WITTENBERG,1.6880243902439025
MUENZENBERG,1.5816666666666666
Urbar,1.5635
PIRNA,1.6502500000000002
Dorsten-Lembeck,1.6190000000000002
Waakirchen,1.6034444444444444
Iggensbach,1.6252068965517241
Niederfischbach,1.5848536585365853
Oschersleben,1.6005942028985507
Chieming,1.6546666666666667
Coppenbrügge,1.5920434782608697
Obernzell,1.6078888888888887
Biebertal-Rodheim,1.565363636363636
Rotenburg / Wümme,1.5575714285714286
Nienstädt,1.5934444444444447
Waldesch,1.5830909090909093
Gerstungen-Marksuhl,1.6064468085106383
Ribnitz-Damgarten,1.5972727272727272
Braunfels/Lahn,1.5904285714285713
Schafstedt,1.5577878787878787
Eddelak,1.561719298245614
Pinneberg,1.622895348837209
Halstenbek,1.6342941176470587
Straelen,1.6487129186602874
Bredstedt,1.571110091743119
Lorsch,1.6648620689655174
Beuna,1.599
Alt Mölln,1.651142857142857
BAMMENTAL,1.5992127659574467
GLAUCHAU,1.6357567567567568
SELMSDORF,1.6800638297872341
Teutschenthal,1.58007299270073
Kranichfeld,1.591758620689655
Elsterheide OT Seidewinkel,1.631916666666667
HOECHSTADT AN DER AISCH,1.626
Bad Liebenzell,1.5908750000000003
Ründeroth/Engelskirchen,1.5587142857142855
Heidenheim an der Brenz,1.6092777777777778
Bleialf,1.545
Hagenow,1.6861428571428572
Ortrand,1.648090909090909
Warstein,1.5884520547945202
Sittensen,1.6419729729729728
Jagel,1.6005624999999997
Bad Sooden-Allendorf,1.645851851851852
Ellwangen (Jagst),1.5941351351351352
GANDERKESEE,1.6066086956521741
KIRCHDORF,1.531222222222222
PLANKSTADT,1.5945882352941176
KOELBINGEN,1.558722222222222
ESCHWEGE,1.650012658227848
BAD HOMBURG,1.651608695652174
ODENTHAL,1.567108108108108
Ochsenhausen,1.5839462365591397
St. Johann,1.6219999999999999
DOETLINGEN,2.127
Bad Grund,1.5923333333333334
Neustadt Rbg,1.579
Bismark OT Käthen,1.6167419354838712
Reken,1.6067777777777776
Immenstaad Am Bodensee,1.5946060606060606
Delitsch,1.6212727272727272
Ursensollen,1.6219166666666667
Sulzfeld,1.5883749999999999
Hennstedt,1.5895263157894737
Kölbingen,1.5420000000000003
Speichersdorf,1.5730909090909089
Brackel,1.5639999999999996
Aschau am Inn,1.6023333333333332
Eisleben,1.571469135802469
Chemnitz,1.6437917019475021
Bruchsal,1.5871164383561642
Weißenhorn,1.617095238095238
Erkelenz,1.6036451612903226
Geseke,1.6108589743589743
Westerstede,1.5902941176470589
Marktsteft,1.5666666666666667
Visbek,1.5847575757575756
Lützow,1.669
Gunzenhausen,1.6263096446700507
REMSECK,1.6198571428571427
ROTTACH-EGERN,1.6266744186046511
Volpriehausen,1.5034117647058822
Soltau,1.596142857142857
Schiffdorf-Spaden,1.6176666666666668
Kaarst,1.6056666666666668
RECKLINGHAUSEN,1.628883720930233
Spabrücken,1.5589999999999997
Markt Bibart,1.6166190476190476
Sasbach,1.612913043478261
Heuchelheim,1.5645999999999998
Dogern,1.6409999999999996
Stadland-Rodenkirche,1.5846249999999997
Neuhof,1.601307692307692
Nordhorn-Hestrup,1.5623333333333334
Dittelbrunn,1.597235294117647
Bendorf,1.585779661016949
Unna,1.5809230769230773
Gifhorn,1.6499375
Vaterstetten,1.747387096774194
Passau-Grubweg,1.6024146341463414
Weener-Möhlenwarf,1.5665
Deckenpfronn,1.619
POTSDAM,1.63848
BISINGEN,1.597627450980392
Bergisch-Gladbach,1.5764999999999998
Ebersdorf,1.5835833333333331
UELZEN,1.6145
NORDHORN,1.5781304347826086
RAUNHEIM,1.5818205128205127
Rossau,1.6219032258064514
Kulmbach-Melkendorf,1.5443658536585367
Lampertheim-Hofheim,1.5523333333333333
Hamm (Sieg),1.5056666666666665
Röttingen,1.5823333333333334
March,1.5860833333333335
Döbeln,1.6432857142857142
Leun,1.5703636363636364
Bad Bederkesa,1.566439024390244
Toppenstedt,1.5875714285714284
Senden-Bösensell,1.5355000000000003
LEER,1.5941351351351352
Recklinghausen,1.6255686274509804
Bochum,1.6110026350461142
Bruchkoebel,1.5911875000000002
Maintal,1.5908341968911917
Ramstein-Miesenbach,1.5645
Gartow,1.6049999999999998
Moenchengladbach,1.6167944862155386
Langenselbold,1.605234567901235
Sottrum,1.636272727272727
Altenstadt,1.6104814814814814
Alleringersleben,1.686777777777778
Bad Düben,1.6340000000000001
Stahnsdorf,1.6465555555555558
Eitorf,1.6183396226415092
Sinntal,1.5976
Markranstädt,1.6011590909090911
Oelsnitz,1.6355909090909093
Apen,1.5893125000000001
Nittendorf/ Undorf,1.5875294117647059
NIEFERN-OESCHELBRONN,1.6280000000000001
REILINGEN,1.5594999999999997
Garmisch-Partenk.,1.697888888888889
Bubenreuth,1.6361739130434783
Niedernhausen,1.6123333333333332
Orsingen-Nenzingen,1.595666666666667
Sassenberg,1.5663913043478261
Bad Urach,1.5887826086956522
Garrel,1.569
Giebelstadt,1.5558965517241377
Weilrod-Riedelbach,1.5517272727272726
Friedrichsthal-Bildstock,1.541857142857143
HARSEWINKEL,1.5766190476190478
Lienen,1.5580476190476191
Freystadt,1.6568571428571428
Sundern,1.6350124610591903
Menslage,1.589
Büchen,1.616608695652174
Wolfratshausen,1.6418125000000001
Wunstorf,1.600675126903553
Bodelshausen,1.620818181818182
Marbach am Neckar,1.5933478260869565
Neukirchen,1.628471544715447
Aspach,1.6120612244897958
Brandenburg,1.5853970588235295
HESSISCH LICHTENAU,1.6742777777777775
TELTOW,1.6303445378151262
HASSMERSHEIM,1.5814444444444442
AURICH,1.5936875000000001
Selent,1.6019166666666667
Drakenburg,1.544185185185185
Volkmarsen,1.602111111111111
Ruedersdorf Bei Berlin,1.654588235294118
Bad Bentheim-Gildehaus,1.6130000000000002
Kleinlangheim (Nord),2.124
Bad Königshofen,1.6408461538461538
Wiehl,1.5649677419354837
Rotenburg a. d. Fulda,1.6154864864864866
Dülmen,1.604122950819672
Burgdorf,1.6099836065573772
Menden,1.597497409326425
Traunreut,1.6736341463414635
Neckarsulm,1.5584339622641512
Waiblingen,1.6386913580246916
Ettlingen,1.576463768115942
Schaafheim,1.5581304347826088
Werdohl,1.57912987012987
Tessin,1.6066595744680852
MENDEN,1.6069661016949148
Ismaning,1.6299230769230768
Horgau,1.5833478260869567
HOEXTER,1.5946626506024093
LENNINGEN,1.637205128205128
Mellrichstadt,1.6018260869565213
Halfing,1.6023333333333332
Alfhausen,1.5739999999999998
Meißen,1.6669710144927536
Neukloster,1.6323333333333332
NEUSTADT AN DER WALDNAAB,1.625875
Mahlow-Glasow,1.652125
Weimar-Gelmeroda,1.5927931034482756
Preussisch Oldendorf,1.566714285714286
Angelburg,1.574
Harsleben,1.6448000000000003
Grossbottwar,1.5665
Neckartailfingen,1.576142857142857
Waldeck-Sachsenhause,1.6017586206896552
Scheidegg,1.6256666666666668
Saal,1.6807391304347825
Baumholder,1.6086551724137932
Hüven,1.5304285714285715
Löhne,1.5651038961038963
Remscheid,1.5914414062499995
Grimma,1.7091777777777777
Darmstadt,1.5765575221238937
Altötting-Mühldorf,1.6611428571428573
Stadtroda,1.6444929577464789
Hinterweidenthal,1.600470588235294
Waldenburg,1.6341724137931037
Obergünzburg,1.6286153846153846
Wolfhagen,1.6219166666666667
Loitz,1.6145102040816324
Satow,1.6256101694915255
Hochheim am Main,1.5879655172413791
Maxhütte-Haidhof,1.6350000000000002
Huntlosen,1.5848536585365853
Rott am Inn,1.6009999999999998
TOENNING,1.595
WUPPERTAL,1.5645833333333334
Mansbach (Hohenroda),1.5985
Fischbach,1.5431666666666668
Metten,1.6285833333333333
Mainz-Kastel,1.6136428571428572
Velen,1.5995
Traitsching,1.6012222222222223
Mühlheim a.d. Ruhr,1.6147142857142855
Bad Bramstedt,1.612076923076923
Asbach-Baeumenheim,1.61775
Aalen-Wasseralfingen,1.5690000000000004
ACHERN,1.6138275862068967
Pörnbach,1.5277500000000002
Neustadt (Hessen),1.600153846153846
Siegelsbach,1.5133548387096771
Drochtersen,1.5540399999999999
Dorsten,1.6286706586826345
Lohfelden,1.667135593220339
Günzburg,1.605764705882353
Eislingen,1.611096774193548
Niederoefflingen,2.1245555555555553
Gudow,1.9774999999999998
Denkendorf,1.6186052631578947
Sibbesse,1.6187222222222222
Lindhorst,1.5663913043478261
Rot an der Rot,1.5934117647058823
Frankenhardt-Gründelhardt,1.6101111111111113
Sengenthal,1.6351538461538462
Sankt Andreasberg,1.6021428571428573
Wershofen,1.5921249999999998
Hemhofen,1.646272727272727
ERFURT,1.5978135593220337
BERNAU,1.62525
Steinberg,1.5993333333333333
KAARST,1.6011052631578948
HUTTHURM,1.5880322580645159
Lutherstadt Wittenberg,1.6564025974025975
Pottenstein,1.5844999999999998
Kleinmachnow,1.625578947368421
Fridingen,1.5735945945945946
Rimpar,1.5724042553191488
Aarbergen,1.5895405405405405
Gaugrehweiler,1.551
Manderscheid,1.609
Gillenfeld,1.5614999999999999
Herrischried,1.609
Würzburg,1.5829427662957074
Berlin,1.6362556948375695
Lindow,1.6218947368421053
Helbra,1.5707142857142857
Dietzhölztal,1.5931860465116277
Dietenhofen,1.6440000000000001
Südbrookmerland,1.5875217391304346
Burgwedel,1.610520467836257
Angermuende,1.6545999999999998
Wörth an der Donau,1.6598333333333335
Mülheim an der Ruhr,1.6256666666666666
Wesselburen,1.699
Meinhard - Grebendorf,1.6441428571428571
Dreieich-Goetzenhain,1.6585833333333335
Jossgrund,1.598375
BAD WILDUNGEN,1.5696666666666665
SCHACHT-AUDORF,1.5889999999999997
LAMSTEDT,1.5855306122448978
BONN,1.5880825688073394
Hohenwarsleben,1.6433666666666666
Ruehen,1.6543333333333334
BOBBAU,1.6594761904761905
EMMENDINGEN,1.5933137254901961
Verden (Aller),1.5609047619047618
Ibbenbüren-Laggenbeck,1.584217391304348
Duisburg-Neumuehl,1.6115641025641023
Strackholt,1.605
Han. Ströhen,1.544625
Luhden,1.6026842105263157
Rahden,1.5831538461538464
MAULBRONN,1.6099523809523812
Hopferau,1.5532857142857144
,1.5955333333333332
Horn-Bad Meinberg,1.6088058252427182
Lippstadt,1.5714369747899162
Koenigswinter,1.5864074074074077
Leichlingen,1.5807592592592594
Negenborn,1.5977037037037036
Gotha,1.6084769230769231
Bochum-Langendreer,1.6036875000000002
Dischingen,1.6225714285714286
Dorn-Dürkheim,1.559625
Mühltal,1.5536666666666668
ROGGENTIN,1.608787234042553
Walldorf / Bad,1.5304814814814816
Leutkirch,1.6244545454545454
OERLINGHAUSEN,1.59711320754717
PFINZTAL,1.5917777777777777
Hasperde,1.5574374999999998
Niederkassel-Ranzel,1.594857142857143
Bestensee,1.640111111111111
WESEL,1.5874848484848485
Saterland,1.5642777777777777
Hofgeismar,1.5653917525773196
Themar,1.6076363636363638
Haltern Am See,1.610290322580645
Hauzenberg,1.639
Bernau A.Chiemsee,1.6293030303030303
Lutherstadt Wittenbe,1.6919761904761905
Pfeffenhausen,1.5359230769230767
Hunderdorf,1.6892500000000001
Hauneck,1.588285714285714
Ferch/ Schwielowsee,1.6815641025641026
Nersingen,1.6127333333333334
Zweibruecken,1.6153013698630136
Roebel,1.6775000000000002
Parey,1.5967272727272723
BAYREUTH,1.613296875
HEMMOOR,1.5951363636363638
PEISSENBERG,1.6504285714285714
Glücksburg,1.6038148148148148
KOENIGSBRUNN,1.5834444444444447
BAD OEYNHAUSEN,1.5605789473684206
ESCHWEILER,1.5451538461538463
Eggenfelden,1.6517272727272727
Forbach,1.5963469387755103
Sankt Märgen,1.5878888888888891
Oer-Oerkenschwick,1.626948717948718
Rastow,1.6915641025641026
Bretten,1.584111111111111
Kletzke,1.5436153846153846
Bad Säckingen,1.6567777777777777
Dallgow,1.6213809523809524
Lahnau Waldgirmes,1.5644545454545453
Wachtendonk,1.6493141361256547
Busdorf,1.5830740740740739
Malchin,1.6823846153846154
Blumberg,1.647190476190476
Oberhausen-Rheinhaus,1.6165000000000003
Isselburg,1.6307894736842106
Raubach,1.5817777777777777
Schwülper-Braunschweig,1.6385999999999996
ACHIM,1.598782608695652
LEBACH,1.555060606060606
Buttelstedt,1.5815925925925924
Frankenau,1.5697999999999999
Bühl,1.6069710144927536
GEISLINGEN,1.5938192771084339
HERZEBROCK,1.56075
Stadtlohn,1.5710000000000002
Bonn-Dottendorf,1.5955517241379311
Ketsch,1.561142857142857
Erlenbach am Main,1.5648823529411766
Neresheim-Elchingen,1.5866923076923076
Roth,1.6183333333333334
Doerth,1.5923333333333334
Großrinderfeld,1.6018571428571433
Rheinbach-Wormersdorf,1.5515
Limburg-Lindenholzhausen,1.5418571428571428
Bispingen-Behringen,1.5817272727272729
Wanfried,1.631916666666667
Markt Rettenbach,1.5965
Kleinlangheim - Haidt (Süd),2.124
Nuernberg,1.6331906873614188
Hövelhof,1.5952096774193547
Ibbenbueren,1.5790000000000002
Spremberg,1.6354864864864864
Hankensbüttel,1.5886000000000002
Stade,1.5528742690058475
Sylt,1.6814590163934429
Massen-Niederlausitz,1.663193548387097
Weyarn,1.6335161290322582
Osterburg,1.6466851851851851
Breidenbach,1.603333333333333
Himmelpforten,1.6112727272727272
Eimke,1.5862
Gründau,1.5829999999999997
Mündersbach,1.5923333333333332
Waldsassen,1.6166470588235295
WEINGARTEN,1.6174615384615383
HEHLEN,1.5725135135135135
SCHNAITTACH,1.6495263157894737
SILBERSTEDT,1.6730000000000003
RINTELN,1.5810833333333332
Hattersheim a Main,1.5741063829787232
HIRSCHAID,1.6208421052631579
EMMERICH,1.6071481481481482
BAD URACH,1.5692499999999998
WEISSENFELS,1.6136666666666666
Amelinghausen,1.607222222222222
Lauf,1.6245952380952382
Treuenbrietzen,1.6763529411764704
Wallerstein,1.6125999999999998
Neuhaeusel,1.603642857142857
Schwäbisch Hall,1.6148426966292135
Mengen,1.6406666666666665
Lebach-Thalexweiler,1.5330000000000001
Niepars,1.623285714285714
LANDAU,1.595111111111111
Bad Essen,1.6035299145299142
Uslar,1.5040000000000002
Gettorf,1.573453125
Wabern,1.6047446808510641
Betzdorf,1.5802500000000002
Neustrelitz,1.6810472440944881
Birkenau,1.5884736842105263
Langenlonsheim,1.6174375
Neuenkirchen,1.615042654028436
Geisingen,1.6061153846153846
Polle,1.5833548387096772
Embsen,1.6033548387096777
Unterthingau,1.6246
Preußisch Oldendorf,1.5603513513513512
LUENEBURG,1.6110000000000002
GOTHA,1.6113529411764702
SCHWERIN,1.6701627906976741
Lilienthal,1.54825
Steinbergkirche,1.6059767441860466
Kirchdorf i. Wald,1.6076956521739132
Heidenau,1.6150759493670885
ISNY,1.5905
Falkenhain,1.6034000000000004
Rietberg,1.5778333333333336
Mahlberg-Orschweier,1.6167419354838712
Halbemond,1.6232857142857142
Tiefenbronn-Mühlhausen,1.5995128205128206
Schoenefeld,1.6624090909090912
Selbitz,1.6304285714285716
Plaidt,1.5653636363636365
Kritzkow,1.6261428571428571
Salzgitter-Lebenst.,1.669
Albstadt,1.5842987012987018
Kaltennordheim,1.563285714285714
Schrobenhausen,1.5766000000000002
Kitzingen,1.5766078431372552
Burscheid,1.5933795620437956
Offenau,1.5901904761904762
Homberg,1.6123846153846155
Saarbrücken,1.6271818181818178
Buesum,1.6792083333333334
Schwarzenfeld,1.6028095238095237
VILLINGEN-SCHWENNINGEN,1.5928888888888888
Heimenkirch,1.6113809523809524
Schwanewede,1.60775
HAMMELBURG,1.6037499999999998
WARTENBERG-ROHRBACH,1.576222222222222
SCHKEUDITZ,1.599
Peiting,1.6125
Ober-Ramstadt,1.5670555555555554
MAULBURG,1.5804814814814814
MONSCHAU,1.5532857142857142
Großhansdorf,1.1267191011235955
Bad Saulgau,1.6276486486486488
Mespelbrunn,1.5679285714285716
Bisingen,1.5793703703703703
Renningen,1.6239264705882352
Boetzingen,1.5747894736842103
Salz,1.6765000000000003
Igersheim,1.5519629629629632
Greussen,1.6231176470588236
Kahla,1.641758620689655
Angelbachtal-Michelfeld,1.5915
Steinhöring,1.5423333333333333
Füssen,1.569
Saarbruecken,1.6208695652173917
Kuppenheim,1.5859642857142855
Tarp,1.6176904761904762
Zernien,1.6180625000000002
Magdala,1.6155714285714284
Passau,1.6165977653631287
Burbach,1.5925135135135136
Kalkar,1.5959540229885056
Straubing,1.6063423423423424
Neuss,1.6195769230769228
Breitenbrunn,1.6067272727272728
Naundorf,1.616846153846154
Schneeberg,1.5936379310344828
Haltern,1.6038101265822784
BOENEN,1.581
Großheubach,1.5772051282051278
Lauf a.d. Pegnitz,1.6174615384615387
Wertheim-Bestenheid,1.576272727272727
Hagenburg,1.5530000000000002
ILLSCHWANG,2.141
Bad Berleburg-Raumland,1.593230769230769
Bad Malente,1.6038275862068965
Hofkirchen,1.6263333333333334
Eschborn-Niederhoechstadt,1.6424210526315788
Leuna OT Kötschlitz,1.620612903225806
Urbach,1.6443333333333334
Bockenheim,1.5815
Steingaden,1.5339999999999998
Lollar,1.5711739130434779
Rückersdorf,1.6252962962962965
Harpstedt,1.566878787878788
Stadt Geestland,1.595
Handewitt,1.6298783783783783
Zeitz,1.611722222222222
Bamberg,1.6376903137789902
Lauingen,1.5908666666666667
Cochem,1.6077500000000002
Balve,1.6186296296296292
Bondorf,1.6148666666666667
Ergoldsbach,1.6137058823529413
Schwanstetten,1.6106666666666665
Mutlangen,1.5952962962962967
RAMSTEIN-MIESENBACH,1.5530000000000002
ELLWANGEN,1.6047377049180327
ZELLA-MEHLIS,1.6391923076923076
Dirlewang,1.599909090909091
Zella-Mehlis,1.6355822784810128
Oberteuringen,1.5884520547945205
Kalefeld,1.5303333333333333
MUENCHBERG,1.6011739130434781
EBERBACH,1.5676842105263158
Kandern,1.5870952380952381
Tann,1.5864999999999998
Niederstotzingen,1.590818181818182
Andernach,1.5638780487804878
Kindelbrück,1.5968947368421054
Simmozheim,1.5946097560975612
Kirchroth,1.623814814814815
Zehnhausen,1.5232857142857144
Gymnich,1.5623333333333334
Wilstedt,1.559
Freiberg / Sachsen,1.5429999999999997
Rösrath,1.5784936708860757
Frankfurt a. Main,1.5856666666666668
Celle,1.6046232686980613
Dillenburg,1.5901170212765958
Bad Brueckenau,1.5882857142857143
Helbedündorf OT Keula,1.6132380952380951
KOELN,1.5953902439024383
RHEINBOELLEN,1.5798571428571426
KAUFBEUREN,1.5958571428571429
REHBURG-LOCCUM,1.566111111111111
ANGERMUENDE,1.6768947368421052
Nohra,1.6059230769230768
Dachsenhausen,1.5605000000000002
Velbert-Nierenhof,1.5517586206896554
Dallgow-Döberitz,1.5915
Witten- Heven,1.598333333333333
Neu Lübbenau,1.6480625
Leinfelden,1.61025
Elxleben,1.590875
Zinnowitz,1.6769166666666668
Lohra,1.6106666666666667
Bad Wimpfen,1.5809047619047618
Driedorf,1.5966923076923076
Ruhstorf,1.638333333333333
Hochstadt a Main,1.572076923076923
Gutach,1.5879473684210526
Ofterdingen,1.5722558139534883
Werne-Stockum,1.5559565217391305
Barntrup,1.6303333333333332
Schwelm,1.5828207547169808
Wittenburg,1.6929361702127663
Meppen,1.5856071428571425
Beeskow,1.6268095238095241
Berg Bei Hof,1.6199375
Bodenwerder,1.5423333333333333
Treuchtlingen,1.6416000000000002
Pfarrkirchen,1.659
Ottendorf-Okrilla,1.620153846153846
Salzwedel OT Brietz,1.618811320754717
Rennerod,1.5449154929577462
Gambach,1.5650000000000004
Plau am See,1.6355217391304346
THUENGERSHEIM,1.5814324324324323
Germersheim,1.5758421052631575
Hausach,1.575875
Halbe,1.6321372549019608
WERTINGEN,1.5761428571428568
Geisenfeld-Ilmendorf,1.572
Kraichtal-Menzingen,1.5539999999999998
Bestwig,1.5953063063063064
Kirchheim/Teck,1.6445999999999998
Biebelried,1.5948064516129035
Rodgau 3 Niederroden,1.5948823529411764
Graben,1.6378461538461537
Ottobrunn,1.5868947368421054
Neumarkt,1.6464698795180723
Uelzen,1.6239999999999999
Schöppenstedt,1.65025
Ernsgaden,1.5942380952380952
Bremen-Blumenthal,1.5735945945945944
Asbach-Bäumeheim,1.599
HEIDE,1.5587499999999999
GREIFSWALD,1.6170000000000002
BUDENHEIM,1.618591836734694
GUNDELSHEIM,1.581
Bersenbrück,1.5736666666666668
Roetgen,1.5680123456790123
Riedstadt,1.5743571428571426
Bonn-Duisdorf,1.5729130434782608
Stadtlengsfeld,1.6041999999999998
Geislingen An Der Steige,1.6214390243902441
Michelau in Oberfranken,1.571142857142857
Kappelrodeck,1.6038275862068967
Litzendorf,1.6499090909090908
Hauenstein,1.609
Dülmen-Rorup,1.5832857142857144
Eschershausen,1.6022183908045977
Bischberg-Trosdorf,1.6265
Meldorf,1.5842173913043478
Soest,1.6033073047858943
Sprockhövel,1.5830000000000002
Merklingen,1.6341851851851852
Birkenwerder,1.6475714285714287
Dassow,1.656777777777778
Mainz-Ebersheim,1.591222222222222
Dahlen,1.6082307692307691
Hardheim,1.5970000000000002
Windeck,1.5580625000000001
Nesselröden,1.5939999999999999
Grafschaft,1.6099523809523808
Marnheim,1.608230769230769
Strullendorf,1.6284285714285716
WEIBERSBRUNN,1.5908181818181817
OLCHING,1.633
Traunstein,1.6522989690721646
BRAKEL,1.5706
HEINERSREUTH,1.5973333333333335
ELCHINGEN,1.6000526315789472
Haibach,1.5809444444444445
Waldaschaff,1.591
Strehla,1.5943611111111111
Rehden,1.5436428571428569
Lemwerder,1.6026956521739129
Neustadt (Wied),1.5760833333333333
WEMDING,1.6243333333333332
Lützelbach,1.5573333333333332
Brattendorf,1.5806666666666667
Gars a. Inn,1.5735454545454546
Eckernförde,1.6033835616438354
Lauenburg,1.6307213114754102
Mechernich,1.5948045977011494
Artern,1.5919629629629628
Lieskau,1.6583703703703705
Oberstaufen,1.6383243243243242
Nagold,1.624857142857143
Schwindegg,1.6011875000000002
Holzkirchen/Oberbay.,2.02275
KOSEROW,1.6581304347826091
ESSLINGEN,1.5983877551020405
FREDENBECK,1.5914074074074076
Esslingen,1.5970952380952386
Ostenfeld,1.5833589743589744
Sinsheim-Eschelbach,1.5918571428571429
Neustadt b. Coburg,1.66165306122449
Limburg/Lahn,1.5813809523809526
Bad Berka,1.6293389830508471
Finowfurt,1.6693703703703704
Am Ettersberg-Berlstedt,1.5908571428571427
Walldürn,1.5935454545454546
Müden/Aller,1.6334117647058823
Varrel,1.498
Gießen,1.5779589905362772
Everswinkel -Alverskirchen,1.5595882352941175
Gescher,1.5617272727272726
Lebach,1.583418604651163
Völklingen,1.6028095238095237
Neu-ULm,1.6222558139534884
HAGEN,1.5983809523809525
Schornsheim,1.563
Bad Abbach,1.63843661971831
BAD KOENIG,1.587
ILLINGEN,1.5900606060606062
WERNE,1.57775
Unterhaching,1.573310344827586
Kulmbach,1.5622291666666666
Dudenhofen,1.5890000000000002
Bopfingen,1.5796956521739127
SCHWAEBISCH HALL,1.6081578947368422
FORCHHEIM,1.6282592592592595
Travemuende,1.6868571428571428
Limburg-Linter,1.569
Obernburg,1.5811428571428567
Reisbach,1.6056666666666668
Hallstadt,1.6323999999999999
Frontenhausen,1.6164418604651163
Boennigheim,1.6076046511627908
Taucha,1.625046511627907
Ahlhorn,1.5759230769230768
Zwiefalten,1.5699999999999998
Dresden,1.6408825729244578
Kleinostheim,1.5890000000000004
Ramstein-Mesenbach,1.5676363636363637
Bautzen,1.6058036529680362
Wees,1.6120645161290323
Hockenheim,1.6200344827586208
Rödinghausen,1.6208965517241376
Osterrönfeld,1.5741923076923077
Maintal 2,1.589
Langenhagen,1.6013333333333333
Wülfrath,1.5648762886597936
Rochlitz,1.6224374999999998
St Peter-Ording,1.5992777777777778
Emsdetten,1.6227356321839075
Dambeck,1.6714324324324326
Marktheidenfeld,1.5877341772151898
PFAFFENHOFEN,1.5837692307692306
Thale OT Allrode,1.5959047619047617
DUESSELDORF,1.6162474747474747
BARMSTEDT,1.6424285714285713
LUENEN,1.6112857142857142
