station_uuid,durchschnitt_aenderung,uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json
bc770005-0ead-4528-97c4-e05be98fdf2b,0.7027027027027027,bc770005-0ead-4528-97c4-e05be98fdf2b,Shell Hemer Hauptstr. 254-56,Shell,Hauptstr.,254-256,58675,Hemer,51.390083,7.763102,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2025-01-01 08:00\"\""
7d5fad20-67bc-4970-b576-4e3fb371e48e,0.76,7d5fad20-67bc-4970-b576-4e3fb371e48e,Shell Fuerstenwalde/Spree Hegelstr. 21,Shell,Hegelstr.,21,15517,Fuerstenwalde/Spree,52.37371,14.045981,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
541db64a-d8cf-4d9b-9dfa-9d7a846173e8,0.7,541db64a-d8cf-4d9b-9dfa-9d7a846173e8,Shell Krefeld Frankenring 82-90,Shell,Frankenring,82-90,47798,Krefeld,51.328377,6.549004,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
17aebe85-fcf2-4a83-9a9a-2be8333ba229,0.8125,17aebe85-fcf2-4a83-9a9a-2be8333ba229,Aral Tankstelle,ARAL,An der Aspe,1,36137,Großenlüder,50.582054,9.542041,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
3ecbb42a-e873-4b8b-a4ad-6686e77e67f4,1.0,3ecbb42a-e873-4b8b-a4ad-6686e77e67f4,Aral Tankstelle,ARAL,Hammer Straße,231,59075,Hamm,51.689995,7.775106,2014-03-18T16:45:31.000+01:00,{}
12996c9c-d041-46f1-9921-99e6d7113577,0.9166666666666666,12996c9c-d041-46f1-9921-99e6d7113577,Aral Tankstelle,ARAL,Stresemannstraße,310,27580,Bremerhaven,53.57057,8.598823,2014-03-18T16:45:31.000+01:00,{}
76165ca6-3b50-4d24-854a-f079f26321e8,0.9375,76165ca6-3b50-4d24-854a-f079f26321e8,Aral Tankstelle,ARAL,Prälat-Caire-Straße,14,67071,Ludwigshafen,49.49206,8.383311,2014-03-18T16:45:31.000+01:00,{}
44f93d12-b0dd-4ac0-a4f4-e63846ad7407,0.8333333333333334,44f93d12-b0dd-4ac0-a4f4-e63846ad7407,Aral Tankstelle,ARAL,Ichtershaeuser Straße,84,99310,Arnstadt,50.85677,10.958926,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
58c009f1-4250-428a-b5de-0efd4b200177,0.6486486486486487,58c009f1-4250-428a-b5de-0efd4b200177,Shell Berlin Martin-Luther-Str. 29,Shell,Martin-Luther-Str.,29,10777,Berlin,52.496247,13.3466,2014-03-18T16:45:31.000+01:00,{}
e250349c-a0c1-4eed-859a-673d9e37b8d8,0.6363636363636364,e250349c-a0c1-4eed-859a-673d9e37b8d8,Esso Tankstelle,ESSO,KALTENWEIDER STR. 29,"",30900,WEDEMARK,52.546617,9.726291,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
8dd39ed5-f22d-4d82-b24b-ad0261bbfd37,0.6451612903225806,8dd39ed5-f22d-4d82-b24b-ad0261bbfd37,Esso Tankstelle,ESSO,HOCHFELLNSTR. 21,"",83346,BERGEN,47.804571,12.590665,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
3ea6d9b0-bac9-45a2-8dc8-6fe7a202c346,0.8181818181818182,3ea6d9b0-bac9-45a2-8dc8-6fe7a202c346,Esso Station,ESSO,Priener Str. 10,"",83233,Bernau,47.812803,12.372081,2014-03-18T16:45:31.000+01:00,{}
26f2c3df-706a-58aa-a33b-b2faf6ce15d7,1.0,26f2c3df-706a-58aa-a33b-b2faf6ce15d7,Ingolstadt,Hoyer,Carl-Benz-Str.,5,85053,Ingolstadt,48.74222946167,11.46839046478,2023-12-08T00:37:18.000+01:00,{}
672b7ebb-4ae5-5947-b017-fde03155ee32,1.0,672b7ebb-4ae5-5947-b017-fde03155ee32,Pfaffenhofen an der Ilm,Hoyer,Joseph-Fraunhofer-Str.,59,85276,Pfaffenhofen an der Ilm,48.54605484009,11.51069259644,2023-12-14T00:40:23.000+01:00,{}
73bd41f9-9d9c-47f7-902f-8321fa9b7330,0.9230769230769231,73bd41f9-9d9c-47f7-902f-8321fa9b7330,FM-Tankstelle,Frommann Energie,Bremer Str.,65,21224,Rosengarten,53.37731,9.89274,2014-03-18T16:45:31.000+01:00,{}
530df943-48cb-45bb-b8e4-6cb23aa388d7,0.9375,530df943-48cb-45bb-b8e4-6cb23aa388d7,Schwarz Diez,Frei,Industriestr.,4-6,65582,Diez,50.374451,8.038044,2014-03-18T16:45:31.000+01:00,{}
a03013df-2fd7-4530-95f3-1037b2a493f4,1.0,a03013df-2fd7-4530-95f3-1037b2a493f4,AVIA Tankstelle,AVIA,Passauer Straße,41,94133,Röhrnbach,48.7342,13.52341,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
9e84909e-d363-46a8-a1c7-a52a6c21744e,1.0,9e84909e-d363-46a8-a1c7-a52a6c21744e,Fürmetz Tank GmbH,,Gewerbepark-Süd,1,84416,Taufkirchen,48.32766,12.12613,2020-10-20T00:01:15.000+02:00,{}
5978885a-ca1e-4849-ae23-d6ea50b60b25,0.84375,5978885a-ca1e-4849-ae23-d6ea50b60b25,Raisa eG,Raiffeisen,Dorfstr.,22,21745,Hemmoor-Westersode,53.70143,9.114361,2014-03-18T16:45:31.000+01:00,{}
71a018c6-dfc4-4c59-84ec-893836aa46e4,0.6896551724137931,71a018c6-dfc4-4c59-84ec-893836aa46e4,Calpam Tankstelle,Calpam Tankstelle,Hauptstr.,104,49179,Ostercappeln,52.3720703125,8.2076053619385,2014-03-18T16:45:31.000+01:00,{}
047c5222-f58c-48a0-bca2-4eeb7c6f3728,0.9583333333333334,047c5222-f58c-48a0-bca2-4eeb7c6f3728,RAN Station,RAN,Neue Wolterdinger Str.,26,78166,Donaueschingen,47.9569,8.48436,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 07:00\"\""
28131a8e-7a0d-494b-aa2d-814862fcd3ec,0.85,28131a8e-7a0d-494b-aa2d-814862fcd3ec,bft Tankstelle,bft,Heikendorfer Weg,79,24248,Mönkeberg,54.3489,10.1879,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 07:00\"\""
ce8820a8-1968-404c-9072-fd3a32d7c61d,0.9259259259259259,ce8820a8-1968-404c-9072-fd3a32d7c61d,TotalEnergies Autohof Hirschberg,TotalEnergies Autohof,Goldbeckstr.,1,69493,Hirschberg,49.507398,8.636922,2014-03-18T16:45:31.000+01:00,{}
b85b925e-1c85-4f55-b294-f57158b3ba78,0.7272727272727273,b85b925e-1c85-4f55-b294-f57158b3ba78,Raiffeisen Ostwestfalen-Lippe AG,Raiffeisen,Lehmbrink,38 - 40,32825,Blomberg,51.938442,9.098479,2014-03-18T16:45:31.000+01:00,{}
1d7526ce-4398-494f-8b7b-239b13b43964,0.9130434782608695,1d7526ce-4398-494f-8b7b-239b13b43964,OIL! Tankstelle Kiel,OIL!,Brunswiker Straße 46-48,,24105,Kiel,54.329,10.1365,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
4163475b-8cca-4178-b116-0b92c0de56f7,0.8372093023255814,4163475b-8cca-4178-b116-0b92c0de56f7,Shell Timmendorfer Strand Luebecker Str. 18,Shell,Luebecker Str.,18,23669,Timmendorfer Strand,53.994513,10.771932,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
078be3f4-451a-4f31-8649-5eba8dbc406f,0.5952380952380952,078be3f4-451a-4f31-8649-5eba8dbc406f,Shell Neuenstein Im Biegen,Shell,Im Biegen,,36286,Neuenstein,50.91318,9.576846,2014-03-18T16:45:31.000+01:00,{}
10b113ea-8597-402d-8ebd-795c0af4c21a,0.7931034482758621,10b113ea-8597-402d-8ebd-795c0af4c21a,Shell Bonn Hermann-Wandersleb-Ring,Shell,Hermann-Wandersleb-Ring,,53121,Bonn,50.726153,7.067438,2014-03-18T16:45:31.000+01:00,{}
f29deb06-c567-4694-9c20-29a9b91912cf,0.9375,f29deb06-c567-4694-9c20-29a9b91912cf,Aral Tankstelle,ARAL,Oppelner Straße,1,31167,Bockenem,52.001907,10.135185,2014-03-18T16:45:31.000+01:00,{}
f0934777-ee80-44e6-85b3-4a2cc48ee43c,0.896551724137931,f0934777-ee80-44e6-85b3-4a2cc48ee43c,Aral Tankstelle,ARAL,Röddenauer Straße,31,35066,Frankenberg,51.058243,8.78391,2014-03-18T16:45:31.000+01:00,{}
0738d58f-63db-4b35-8c77-3d8a062f115e,0.7878787878787878,0738d58f-63db-4b35-8c77-3d8a062f115e,Aral Tankstelle,ARAL,Bötzinger Straße,19,79111,Freiburg im Breisgau,47.99183,7.789029,2022-10-06T06:01:17.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
86f4e629-3746-4f9f-8cf9-989cf6367afa,0.8484848484848485,86f4e629-3746-4f9f-8cf9-989cf6367afa,Aral Tankstelle,ARAL,Brehmstraße,90,40239,Düsseldorf,51.247917,6.801548,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
01d2bebb-be6d-4c1e-99ee-cdc28d7fcbd6,0.8787878787878788,01d2bebb-be6d-4c1e-99ee-cdc28d7fcbd6,Aral Tankstelle,ARAL,Max-Planck-Straße,18,21423,Winsen,53.33932,10.219539,2014-03-18T16:45:31.000+01:00,{}
4f25255e-9624-42e0-a190-3c680abd4108,0.7428571428571429,4f25255e-9624-42e0-a190-3c680abd4108,Aral Tankstelle,ARAL,BAB A,10 Suedseite,15749,Brusendorf,52.315624,13.493713,2014-03-18T16:45:31.000+01:00,{}
e2280916-d176-45bc-a239-6669b1cd10e9,0.7272727272727273,e2280916-d176-45bc-a239-6669b1cd10e9,Aral Tankstelle,ARAL,Neue Schichtstraße,16,09366,Niederdorf,50.724487,12.778826,2014-03-18T16:45:31.000+01:00,{}
8b04490b-08f6-417f-bc36-393cf25eebf6,0.64,8b04490b-08f6-417f-bc36-393cf25eebf6,SB Wasch & Tank GmbH & Co. KG,SB,Am Rechtsrain,2,35764,Sinn,50.654991,8.321573,2014-03-18T16:45:31.000+01:00,{}
8b7d95f7-689c-4436-88b5-6d9c9f8b4b11,0.9411764705882353,8b7d95f7-689c-4436-88b5-6d9c9f8b4b11,SB Gronau Gronauer Str. 90-94,SB,Gronauer Str.,90-94,48599,Gronau,52.1837,7.03332,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
b63d9d27-e74f-4c6e-8dfe-aa7784bba6f7,0.8214285714285714,b63d9d27-e74f-4c6e-8dfe-aa7784bba6f7,TotalEnergies Duesseldorf,TotalEnergies,Forststr.,15,40597,Duesseldorf,51.168945,6.875034,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e1a15081-24e8-9107-e040-0b0a3dfe563c,0.8,e1a15081-24e8-9107-e040-0b0a3dfe563c,"Geesthacht, Geesthachter Str. 107",HEM,Geesthachter Str.,107,21502,Geesthacht,53.44868,10.360385,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
4d6d5845-a468-4d42-b176-d4471a33776d,0.9666666666666667,4d6d5845-a468-4d42-b176-d4471a33776d,AVIA XPress,AVIA XPress,Öschelbronner Str.,31,71131,Jettingen,48.5641264,8.78847058,2019-12-20T00:01:20.000+01:00,{}
005056a9-4231-1eed-9edd-fff7eccec466,1.0,005056a9-4231-1eed-9edd-fff7eccec466,ENI,AGIP ENI,Köschinger Forst West,,85120,Hepberg,48.838169,11.468576,2023-05-11T18:01:21.000+02:00,{}
d74ac593-addf-44cf-9e13-15d3aa1a9baf,0.8409090909090909,d74ac593-addf-44cf-9e13-15d3aa1a9baf,"Bremen (28777), Rönnebecker Str. 28b",team,Rönnebecker Str.,28b,28777,Bremen,53.1852,8.55638,2014-12-13T00:00:01.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 04:00\"\""
8d7ce9eb-ff7c-4a99-97ba-64bcbc6c71db,1.0,8d7ce9eb-ff7c-4a99-97ba-64bcbc6c71db,TS Weyersbusch,A Energie,Frankfurter Straße,7,57635,Weyerbusch,50.71426,7.55638,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
8f2e54d9-12b2-4f42-a012-6942c57688e9,0.76,8f2e54d9-12b2-4f42-a012-6942c57688e9,Esso Station,ESSO,Brucker Str. 79,"",85221,Dachau,48.257635,11.419602,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
a9c1d318-d7ad-4083-a40a-9b3addd64784,0.7755102040816326,a9c1d318-d7ad-4083-a40a-9b3addd64784,Esso Tankstelle,ESSO,BRABECKSTR. 155,"",30539,HANNOVER,52.343697,9.827638,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
fa1550e0-7e5a-46d6-aa56-035b22e24c46,0.75,fa1550e0-7e5a-46d6-aa56-035b22e24c46,Esso Tankstelle,ESSO,HAUPTSTR. 22,"",82380,PEISSENBERG,47.802602,11.077094,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e6282bf9-9287-4d36-9138-620bd1cf3b40,0.78,e6282bf9-9287-4d36-9138-620bd1cf3b40,Esso Tankstelle,ESSO,WEIMARISCHE STR. 36,"",99099,ERFURT,50.973431,11.054491,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
f7ead1e3-b110-460a-a5d7-a93bd69d8a7b,0.6428571428571429,f7ead1e3-b110-460a-a5d7-a93bd69d8a7b,Esso Tankstelle,ESSO,HAGENER STR. 136,"",58099,HAGEN,51.383945,7.479012,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
eec977bb-7c5e-45f2-b04d-9c85bf5852a0,0.9523809523809523,eec977bb-7c5e-45f2-b04d-9c85bf5852a0,Esso Tankstelle,ESSO,MAX-EYTH-STR. 1,"",73479,ELLWANGEN,48.956235,10.182571,2014-03-18T16:45:31.000+01:00,{}
10272cb4-9da5-11ef-8aa0-005056a27fa7,0.6585365853658537,10272cb4-9da5-11ef-8aa0-005056a27fa7,CLASSIC Wellingholzhausen,CLASSIC Tankcenter Albers,Wellingholzhausener Straße,89,49326,Melle,52.16617,8.26779,2024-12-18T22:48:39.000+01:00,{}
66e8ddfa-4d7e-44b7-9dbc-81c8a1c88034,0.6666666666666666,66e8ddfa-4d7e-44b7-9dbc-81c8a1c88034,Pinoil,Pinoil,Hauptstraße.,34,86459,Gessertshausen,48.329372,10.73033,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
e1a15081-2591-9107-e040-0b0a3dfe563c,0.75,e1a15081-2591-9107-e040-0b0a3dfe563c,"Rimbach, Schloßstr. 57",HEM,Schloßstr.,57,64668,Rimbach,49.6162,8.7559,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
51d4b4b5-a095-1aa0-e100-80009459e03a,0.7884615384615384,51d4b4b5-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle HOLZMINDEN BUELTE 4,Supermarkt-Tankstelle,BUELTE,4,37603,HOLZMINDEN,51.84149,9.46547,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
005056ba-7cb6-1ed2-bceb-55dc09ec4d15,0.6097560975609756,005056ba-7cb6-1ed2-bceb-55dc09ec4d15,star Tankstelle,STAR,Hornsche Straße,43,32756,Detmold,51.93048,8.88276,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
005056ba-7cb6-1ed2-bceb-9c4a8801ed3c,0.8529411764705882,005056ba-7cb6-1ed2-bceb-9c4a8801ed3c,star Tankstelle,STAR,Grevener Damm,207,48282,Emsdetten,52.156121,7.552345,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 07:00\"\""
51d4b5a5-a095-1aa0-e100-80009459e03a,0.7297297297297297,51d4b5a5-a095-1aa0-e100-80009459e03a,JET HENSTEDT-ULZBURG HAMBURGER STR. 48,JET,HAMBURGER STR.,48,24558,HENSTEDT-ULZBURG,53.78584,9.9773,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
cd8ba6a6-98cd-1ed7-9c96-62f6e1b797be,0.8846153846153846,cd8ba6a6-98cd-1ed7-9c96-62f6e1b797be,JET OSNABRUECK PAGENSTECHERSTRASSE 75,JET,PAGENSTECHERSTRASSE,75,49090,OSNABRUECK,52.29074,8.0239,2017-07-24T23:30:07.000+02:00,{}
cd8ba6a6-1d86-1ed7-9aff-82fb2a3c9a7d,0.9047619047619048,cd8ba6a6-1d86-1ed7-9aff-82fb2a3c9a7d,JET DRESDEN BREITSCHEIDSTR. 34,JET,BREITSCHEIDSTR.,34,01237,DRESDEN,51.01624,13.8087,2017-07-18T23:30:06.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
c5c38c4f-9d55-4904-93c8-1be19e28cc90,0.8214285714285714,c5c38c4f-9d55-4904-93c8-1be19e28cc90,"Kolbermoor, Rosenheimer Str.",HEM,Rosenheimer Str.,60,83059,Kolbermoor,47.84908,12.07719,2016-09-20T00:00:01.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
ffac2388-1b8f-4bd2-7145-7a32d8eea81a,0.7837837837837838,ffac2388-1b8f-4bd2-7145-7a32d8eea81a,Heinrich Albers OHG,,Alte Wieke,44,26632,Ihlow,53.4001,7.43692,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 05:30\"\""
d9879018-c48a-415e-a944-0c67c9618b36,0.6857142857142857,d9879018-c48a-415e-a944-0c67c9618b36,M1 Linden,M1,Davenstedter Straße,128a,30453,Hannover-Linden,52.36546753465,9.689943865169,2014-03-18T16:45:31.000+01:00,{}
464388fc-cc1f-4770-a17a-4cb3d5d47384,0.6388888888888888,464388fc-cc1f-4770-a17a-4cb3d5d47384,AVIA Tankstelle,AVIA,Hauptstraße,111,73061,Ebersbach,48.71795,9.53739,2022-07-27T00:01:18.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
f9f9c9d2-49ae-4153-20ea-8e445a883789,0.6666666666666666,f9f9c9d2-49ae-4153-20ea-8e445a883789,Gulf Schönbrunn,GULF,Gewerbegebiet,171,07929,Saalburg-Ebersdorf,50.4689,11.6535,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
d82c7668-810a-4dd2-b73e-41c418fce82f,0.8,d82c7668-810a-4dd2-b73e-41c418fce82f,Bft Tankstelle Autohaus Wehle e.k,BFT,Freudenstaedter Str.,25,72178,Waldachtal-Salzstetten,48.49022,8.59959,2014-03-18T16:45:31.000+01:00,{}
01ddc2f2-35ca-4a02-a47c-190ebabe558b,0.4,01ddc2f2-35ca-4a02-a47c-190ebabe558b,Winkler-Bürstadt,Winkler 24h,Nibelungenstraße,203,68642,Bürstadt,49.64538,8.47796,2014-04-05T00:00:01.000+02:00,{}
628c2c08-844f-442e-9df4-a957799e71f0,0.75,628c2c08-844f-442e-9df4-a957799e71f0,AVIA Tankstelle,AVIA,Borkener Straße,44,46348,Raesfeld,51.773695432073,6.8383003805747,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
252c6f28-9529-47c8-871e-6755a832b20f,0.8947368421052632,252c6f28-9529-47c8-871e-6755a832b20f,AGROA Raiffeisen eG,Raiffeisen,Neulandstr.,3,74889,Sinsheim,49.24913,8.877777,2014-03-18T16:45:31.000+01:00,{}
4b412eb2-6f82-4d6f-bc99-8a59b1287691,0.8620689655172413,4b412eb2-6f82-4d6f-bc99-8a59b1287691,RLB Raiffeisen-Landbund eG,Raiffeisen-Landbund eG,Friedewalder Str.,54,32469,Petershagen,52.36205,8.850941,2014-03-18T16:45:31.000+01:00,{}
d406fd27-992b-4ae7-97e4-25d0e66ed1dd,0.967741935483871,d406fd27-992b-4ae7-97e4-25d0e66ed1dd,Shell Hamburg Koenigstr. 22,Shell,Koenigstr.,22,22767,Hamburg,53.548551,9.944134,2014-03-18T16:45:31.000+01:00,{}
713fffa5-3e2b-4c99-b1b8-50d8d7da44bf,0.8181818181818182,713fffa5-3e2b-4c99-b1b8-50d8d7da44bf,Shell Villingen-Schwenningen Am Krebsgraben 20,Shell,Am Krebsgraben,20,78048,Villingen-Schwenningen,48.069602,8.442713,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
62a8e2c0-abf3-4716-9cd9-d145e112c585,0.6875,62a8e2c0-abf3-4716-9cd9-d145e112c585,Shell Berlin Rudower Str. 102,Shell,Rudower Str.,102,12351,Berlin,52.435962,13.465448,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
fa341da4-2b0a-45a6-83b8-29d5d97d7755,0.7804878048780488,fa341da4-2b0a-45a6-83b8-29d5d97d7755,Shell Geislingen An Der Steige Grube-Karl-Str. 10,Shell,Grube-Karl-Str.,10,73312,Geislingen An Der Steige,48.613983,9.813508,2014-03-18T16:45:31.000+01:00,{}
d4a1a6bb-9c3b-4894-923d-556bee1d452a,0.6888888888888889,d4a1a6bb-9c3b-4894-923d-556bee1d452a,Shell Solingen Neuenkamper Str. 35,Shell,Neuenkamper Str.,35,42657,Solingen,51.151916,7.05716,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
707f4b19-8664-4200-a9e7-512edd91a158,0.84375,707f4b19-8664-4200-a9e7-512edd91a158,Aral Tankstelle,ARAL,Bergstr.,121,01217,Dresden,51.019833,13.730003,2014-03-18T16:45:31.000+01:00,{}
1935b69d-f811-48ee-97be-c0987cfaad92,0.6944444444444444,1935b69d-f811-48ee-97be-c0987cfaad92,Aral Tankstelle,ARAL,An der B,14/Sulzbach.-Eck,71560,Sulzbach,49.005062,9.501942,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
f027019a-34a2-45e8-b051-9270f8634cf7,0.7368421052631579,f027019a-34a2-45e8-b051-9270f8634cf7,Aral Tankstelle,ARAL,Haaner Straße,77,40699,Erkrath,51.204407,6.97023,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
cd1820d6-93a5-420c-b229-a012c1dd83d6,0.8333333333333334,cd1820d6-93a5-420c-b229-a012c1dd83d6,Aral Tankstelle,ARAL,Stuttgarter Straße,67,71384,Weinstadt,48.80533,9.381961,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
d28d8296-677f-4e5c-b8dd-ffda6f52f563,1.0,d28d8296-677f-4e5c-b8dd-ffda6f52f563,Tankcenter Rodgau,Tankcenter,Hainburgstr.,51,63110,Rodgau,49.999493,8.881054,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
77acaab0-884b-4f19-918b-5c68dfb61159,0.8095238095238095,77acaab0-884b-4f19-918b-5c68dfb61159,Sabine Vehlken,Westfalen,Lippramsdorfer Str.,6,46286,Dorsten,51.7604,7.00026,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":32"
928b9342-c698-4988-8a22-e52563402989,0.8787878787878788,928b9342-c698-4988-8a22-e52563402989,Esso Tankstelle,ESSO,AN DER B50,"",55599,GAU-BICKELHEIM,49.833903,8.002183,2014-03-18T16:45:31.000+01:00,{}
92bd6f85-2ad5-43cb-a65f-aa8d24234794,0.8518518518518519,92bd6f85-2ad5-43cb-a65f-aa8d24234794,AGRAVIS Niedersachsen Süd GmbH,Raiffeisen,Raiffeisenstraße,1-2,37136,Seulingen,51.54047,10.16301,2014-03-18T16:45:31.000+01:00,{}
00061360-0010-4444-8888-acdc00000010,0.9130434782608695,00061360-0010-4444-8888-acdc00000010,"Bergler Mineralöl GmbH, Sulzbach",Bergler,Eisenhämmer Str.,15,92237,Sulzbach-Rosenberg,49.49405670166,11.77502155304,2014-03-18T16:45:31.000+01:00,{}
2f792a10-f600-440d-8016-1c1ff17611d9,0.631578947368421,2f792a10-f600-440d-8016-1c1ff17611d9,TotalEnergies Niederaudorf,TotalEnergies,Rosenheimer Str.,116,83080,Niederaudorf,47.66748,12.16909,2015-03-24T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
d648caf3-f917-4cd8-9bc0-20c1d1cc1ffd,0.8444444444444444,d648caf3-f917-4cd8-9bc0-20c1d1cc1ffd,Markttankstelle,Tankstelle,Alter Postweg,125,26133,Oldenburg,53.1035,8.21114,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-30 23:00\"\""
3430aa1f-1b47-40d8-8119-679cbb9375de,0.6666666666666666,3430aa1f-1b47-40d8-8119-679cbb9375de,AVIA Ottenhöfen,AVIA,Ruhesteinstr.,5,77883,Ottenhöfen,48.5681,8.1432,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
cd8b8686-fa3e-1ed5-9e86-d6dc95bdc4b0,0.8888888888888888,cd8b8686-fa3e-1ed5-9e86-d6dc95bdc4b0,JET CUXHAVEN WESTERWISCHWEG 103,JET,WESTERWISCHWEG,103,27474,CUXHAVEN,53.8594,8.68277,2015-10-22T00:00:01.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
51d4b537-a095-1aa0-e100-80009459e03a,0.6470588235294118,51d4b537-a095-1aa0-e100-80009459e03a,JET LUDWIGSBURG STEINBEISSTR. 12,JET,STEINBEISSTR.,12,71636,LUDWIGSBURG,48.88801,9.16659,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
d712c7cc-a203-4909-9a23-e0bc99b8f36b,0.875,d712c7cc-a203-4909-9a23-e0bc99b8f36b,Elan Nienburg,ELAN,Verdener Landstr.,48,31582,Nienburg,52.652348,9.218013,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e2c33611-3c9b-4609-89e3-4c63c976fcb7,1.0,e2c33611-3c9b-4609-89e3-4c63c976fcb7,RWG Bissel-Halenhorst eG,RWG Bissel-Halenhorst eG,Zeppelinring,10,26197,Grossenkneten / OT Ahlhorn,52.8984468,8.1993134,2014-03-18T16:45:31.000+01:00,{}
