station_uuid,durchschnitt_aenderung,uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json
a5d2cd34-398b-4c23-b960-0cc90652f397,0.8055555555555556,a5d2cd34-398b-4c23-b960-0cc90652f397,Shell Koeln Deutz-Kalker Str. 103,Shell,Deutz-Kalker Str.,103,50679,Koeln,50.937134,6.991721,2019-08-17T23:30:06.000+02:00,{}
9c77cd68-0e8c-44b3-9b26-be948bd9da76,0.7647058823529411,9c77cd68-0e8c-44b3-9b26-be948bd9da76,Shell Regensburg Rennweg 7,Shell,Rennweg,7,93049,Regensburg,49.01261,12.054195,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
1b098715-0f1b-494c-9baa-0f7f98f94e64,0.7857142857142857,1b098715-0f1b-494c-9baa-0f7f98f94e64,Shell Püttlingen Bahnhofstr. 76,Shell,Bahnhofstr.,76,66346,Püttlingen,49.281409,6.882635,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
3bf40d35-76a8-48e0-8960-641e50d2aa64,0.7941176470588235,3bf40d35-76a8-48e0-8960-641e50d2aa64,Aral Tankstelle,ARAL,Auf der Held,2,56305,Puderbach,50.593323,7.60749,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
537a56b9-3cf5-4f67-bfeb-7d0de35aa397,0.7241379310344828,537a56b9-3cf5-4f67-bfeb-7d0de35aa397,Aral Tankstelle,ARAL,Titiseestraße,21,79822,Titisee-Neustadt,47.919575,8.205113,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
0551cec3-f8ea-4a32-85dc-da70439959f2,0.7142857142857143,0551cec3-f8ea-4a32-85dc-da70439959f2,Aral Tankstelle,ARAL,Habichtstraße,39,22305,Hamburg,53.59096,10.056518,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
3805e83a-707c-4cb9-b967-205122199d2e,0.7407407407407407,3805e83a-707c-4cb9-b967-205122199d2e,Aral Tankstelle,ARAL,Schwarzwaldstrasse,246,79117,Freiburg,47.987007,7.895689,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
ab1c0b11-8992-4981-9926-53441b11ea8a,0.8571428571428571,ab1c0b11-8992-4981-9926-53441b11ea8a,Aral Tankstelle,ARAL,Kleine Brückenstraße,34,61352,Bad Homburg,50.225307,8.67737,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
e6b3bc9d-b5a1-47b7-8c55-0f400da945d9,0.7777777777777778,e6b3bc9d-b5a1-47b7-8c55-0f400da945d9,Aral Tankstelle,ARAL,Erlanger Straße,33,91080,Uttenreuth,49.596264,11.068797,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
7d09ea41-77b4-4e0a-b2e1-5611b990ca3c,0.9666666666666667,7d09ea41-77b4-4e0a-b2e1-5611b990ca3c,Aral Tankstelle,ARAL,Luetticher Straße,108,40547,Düsseldorf,51.24112,6.743643,2014-03-18T16:45:31.000+01:00,{}
e120be23-497c-4a80-b9bf-0ad04b100607,0.9130434782608695,e120be23-497c-4a80-b9bf-0ad04b100607,Aral Tankstelle,ARAL,Schiffenberger Weg,68,35394,Gießen,50.574158,8.684971,2014-03-18T16:45:31.000+01:00,{}
2ac9bf17-7e79-402b-92d0-dabccbd86389,0.75,2ac9bf17-7e79-402b-92d0-dabccbd86389,Aral Tankstelle,ARAL,Giessener Straße,29,35423,Lich,50.524536,8.817428,2014-03-18T16:45:31.000+01:00,{}
fa87e70d-ca0e-48e3-a8ff-773d73ae2b84,0.8421052631578947,fa87e70d-ca0e-48e3-a8ff-773d73ae2b84,Aral Tankstelle,ARAL,Im I. Westfeld,35,44388,Dortmund,51.497047,7.332839,2014-03-18T16:45:31.000+01:00,{}
cd7cb16b-bfa4-4993-831e-89512f5787d7,0.7714285714285715,cd7cb16b-bfa4-4993-831e-89512f5787d7,Aral Tankstelle,ARAL,Möllner Straße,85,21493,Schwarzenbek,53.51153,10.489115,2014-03-18T16:45:31.000+01:00,{}
36bd05a0-da95-42ec-afd4-0e3bf7165682,0.7297297297297297,36bd05a0-da95-42ec-afd4-0e3bf7165682,MHT Tankstelle Sürth,MHT,Koblenzer Straße,168,56727,Mayen,50.3269,7.247,2017-08-13T23:30:07.000+02:00,{}
bc9046f3-329e-4a55-9c4d-47cc114b2d00,0.9166666666666666,bc9046f3-329e-4a55-9c4d-47cc114b2d00,Shell Neunkirchen Koelner Str. 68,Shell,Koelner Str.,68,57290,Neunkirchen,50.784808,7.986355,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
04d24573-941d-461b-9db3-bbadcfa66666,0.85,04d24573-941d-461b-9db3-bbadcfa66666,Shell Wietzendorf Am Hanfberg 3,Shell,Am Hanfberg,3,29649,Wietzendorf,52.945191,9.881364,2014-03-18T16:45:31.000+01:00,{}
5b71a311-8f1b-4b56-8783-498eac64941d,0.88,5b71a311-8f1b-4b56-8783-498eac64941d,Gremberghoven,Ektra,Neuenhofstr.,2,51149,Köln,50.91112,7.052908,2014-03-18T16:45:31.000+01:00,{}
e1a15081-25a2-9107-e040-0b0a3dfe563c,0.6764705882352942,e1a15081-25a2-9107-e040-0b0a3dfe563c,"Berlin, Kaulsdorfer Str. 124-126",HEM,Kaulsdorfer Str. -,124126,12555,Berlin,52.471978,13.57143,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
e1a15081-25eb-9107-e040-0b0a3dfe563c,0.7619047619047619,e1a15081-25eb-9107-e040-0b0a3dfe563c,"Schladen, Im Gewerbegebiet 2",HEM,Im Gewerbegebiet,2,38315,Schladen,52.02925,10.53539444,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
07582765-3050-49ff-af3e-6d353d912ac6,0.65,07582765-3050-49ff-af3e-6d353d912ac6,"Möttingen, Romantische Str. 14",HEM,Romantische Str.,14,86753,Möttingen,48.810785,10.586646,2015-07-25T00:00:01.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
1674639b-579b-49ea-8e6b-7ad8d75c38e0,0.6829268292682927,1674639b-579b-49ea-8e6b-7ad8d75c38e0,bft- Tankstelle Silotech Anlagenbau GmbH,BFT,Burgstaedter Str.,97c,09236,Claussnitz,50.9431,12.89472,2014-03-18T16:45:31.000+01:00,{}
005056ba-7cb6-1ed2-bceb-5d7cfdd88d1b,0.7027027027027027,005056ba-7cb6-1ed2-bceb-5d7cfdd88d1b,star Tankstelle,STAR,Ribnitzer Straße,46,18181,Graal-Müritz,54.257783,12.261082,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
be303014-72a6-4ad6-b9b0-402beffff377,1.0,be303014-72a6-4ad6-b9b0-402beffff377,Raiffeisen Energie Nord GmbH,Raiffeisen,Industriestraße,11,23879,Mölln,53.6108,10.6401,2022-03-03T20:01:16.000+01:00,{}
2e4b186d-e982-4a98-ad4f-ae471e5a2644,0.66,2e4b186d-e982-4a98-ad4f-ae471e5a2644,Bft Bitterfeld Bismarckstraße 45,bft,Bismarckstraße,45,06749,Bitterfeld,51.619632,12.319607,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
9cc8367d-4379-48ff-8a33-c2f1f37254bc,1.0,9cc8367d-4379-48ff-8a33-c2f1f37254bc,WT-Rhede Brual,Wiro,Dorfstraße,44,26899,Rhede-Brual,53.101089,7.280491,2014-03-18T16:45:31.000+01:00,{}
bd43136d-5114-4a92-a2b1-ca60f1ea9b62,0.7916666666666666,bd43136d-5114-4a92-a2b1-ca60f1ea9b62,TopTank Tankstelle,TopTank,FORSTHAUSSTR. 1,"",01877,BISCHOFSWERDA,51.136332,14.192402,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
5e3c22de-18c6-4715-aa36-bc61244fd431,0.8043478260869565,5e3c22de-18c6-4715-aa36-bc61244fd431,Esso Tankstelle,ESSO,ARNHEIMER STR. 22,"",40489,DUESSELDORF,51.303623,6.740373,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
d58e385b-9c5b-43d5-bd17-e725b7f832ed,0.7843137254901961,d58e385b-9c5b-43d5-bd17-e725b7f832ed,Esso Tankstelle,ESSO,HAMMER STR. 18,"",59269,BECKUM,51.753556,8.03088,2014-03-18T16:45:31.000+01:00,{}
f5ebb023-35b8-44af-9cc9-bcd00e49578d,0.7567567567567568,f5ebb023-35b8-44af-9cc9-bcd00e49578d,Esso Tankstelle,ESSO,DAHLENER STR. 201 L,"",41239,MOENCHENGLADBACH,51.165943,6.429352,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
9ffbb2c6-3f1b-496c-9a43-e1189f8b84ba,0.8285714285714286,9ffbb2c6-3f1b-496c-9a43-e1189f8b84ba,Esso Tankstelle,ESSO,MUEHLENRING 1,"",19243,WITTENBURG,53.501698,11.089259,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
3f133314-f427-4d2b-9b5e-503da268cc59,0.7619047619047619,3f133314-f427-4d2b-9b5e-503da268cc59,Esso Tankstelle,ESSO,SEHNINGER STR,"",73087,BAD BOLL,48.64512,9.609966,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
028ee0be-15a3-4acb-b641-b3fb54ace05a,0.6530612244897959,028ee0be-15a3-4acb-b641-b3fb54ace05a,Agip Tankstelle,Agip,Badelacher Weg,10,36404,Vacha,50.8289,10.0312,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
5eed0680-cb8c-481f-c723-fda21c723836,0.7307692307692307,5eed0680-cb8c-481f-c723-fda21c723836,TAS Wunstorf,TAS,Kolenfelder Straße,67,31515,Wunstorf,52.416906,9.447229,2014-10-04T00:00:01.000+02:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 05:00\"\""
b2f4cb70-15ef-48ff-bbc9-b07ead9e5457,0.725,b2f4cb70-15ef-48ff-bbc9-b07ead9e5457,Joiss,Joiss,Bodenburger Straße,55,31162,Bad Salzdetfurth,52.054295,10.002797,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
005056ba-7cb6-1ed2-bceb-c8b8d8874d54,0.7666666666666667,005056ba-7cb6-1ed2-bceb-c8b8d8874d54,star Tankstelle,STAR,Bielefelder Straße,90a,57368,Lennestadt-Elspe,51.153176,8.049487,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
005056ba-7cb6-1ed2-bceb-508665b80d12,0.9285714285714286,005056ba-7cb6-1ed2-bceb-508665b80d12,star Tankstelle,STAR,Bockumer Weg,137,59065,Hamm,51.688483,7.794322,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
51df69e4-03e1-0f50-e100-80009459e038,0.8518518518518519,51df69e4-03e1-0f50-e100-80009459e038,JET FORCHHEIM BAMBERGER STR. 81,JET,BAMBERGER STR.,81,91301,FORCHHEIM,49.72915,11.05764,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
51d4b71c-a095-1aa0-e100-80009459e03a,0.8076923076923077,51d4b71c-a095-1aa0-e100-80009459e03a,JET LUENEN VIKTORIASTRASSE 47-51,JET,VIKTORIASTRASSE,47-51,44532,LUENEN,51.6094,7.51225,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
c219fa8d-145b-4ebd-978a-603fa6cd355e,0.6538461538461539,c219fa8d-145b-4ebd-978a-603fa6cd355e,AVIA Kirchheim,AVIA,Jesinger Str.,50,73230,Kirchheim,48.6453,9.4593,2022-07-25T10:01:19.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
fbc4af15-1e1d-46ba-9a44-80c47900f3a5,0.8846153846153846,fbc4af15-1e1d-46ba-9a44-80c47900f3a5,TotalEnergies Pforzheim,TotalEnergies,Breslauer Str.,1,75181,Pforzheim,48.884801,8.72729,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
6ccddd68-3f3c-40ce-bb5e-f279efde1dc7,0.65,6ccddd68-3f3c-40ce-bb5e-f279efde1dc7,ENI,AGIP ENI,Mannheimer Strasse,1A,76676,Graben-Neudorf,49.169178576032,8.49272693019,2014-03-20T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
cd84c6d5-9c15-4ab8-8214-e8305df5ab6d,0.7142857142857143,cd84c6d5-9c15-4ab8-8214-e8305df5ab6d,TotalEnergies Essen,TotalEnergies,Frankenstr.,241,45134,Essen,51.422046,7.028408,2014-12-31T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
d9d63b96-111f-4218-998a-aa318caa100d,0.9473684210526315,d9d63b96-111f-4218-998a-aa318caa100d,TotalEnergies Weilmuenster,TotalEnergies,Weilstr.,112,35789,Weilmuenster,50.4341,8.374491,2017-02-07T00:00:26.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
89a464bc-b992-4eb5-8888-aa6a4cf51d98,0.6428571428571429,89a464bc-b992-4eb5-8888-aa6a4cf51d98,STEGAURACH - BAMBERGER STRASSE 39,AGIP ENI,Bamberger Strasse,39,96135,Stegaurach,49.862959380137,10.846465142607,2014-03-20T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
4a682858-4656-4580-9b31-e6e8fafb5f10,1.0,4a682858-4656-4580-9b31-e6e8fafb5f10,Raiffeisen-Warengenossenschaft Groß Lessen-Diepholz eG,Raiffeisen Groß Lessen-Diepholz,In den Hügeln,12,49419,Wagenfeld,52.53453,8.55331,2014-03-18T16:45:31.000+01:00,{}
b009c28a-6be3-49a5-8012-3db50637a5a1,0.7142857142857143,b009c28a-6be3-49a5-8012-3db50637a5a1,Shell Dillenburg Frankfurter Str. 175,Shell,Frankfurter Str.,175,35683,Dillenburg,50.73528,8.290547,2014-03-18T16:45:31.000+01:00,{}
2d94798f-9def-4cce-af5d-5c4c55d4fb83,0.782608695652174,2d94798f-9def-4cce-af5d-5c4c55d4fb83,Shell Giessen Marburger Str. 340,Shell,Marburger Str.,340,35396,Giessen,50.613663,8.703535,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 00:00\"\""
8cb10280-94e8-4534-a181-6dc53d3f7033,0.8125,8cb10280-94e8-4534-a181-6dc53d3f7033,Aral Tankstelle,ARAL,Wasserbreite,105,32257,Bünde,52.203857,8.5887,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
f20c2b35-c282-4870-98f4-3c8b46b6297d,0.75,f20c2b35-c282-4870-98f4-3c8b46b6297d,Aral Tankstelle,ARAL,Adlerstraße,29,77948,Friesenheim,48.370686,7.872607,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
7c6a13f6-12a8-4619-a7ab-2c3c9dbab28b,0.8181818181818182,7c6a13f6-12a8-4619-a7ab-2c3c9dbab28b,Aral Tankstelle,ARAL,Berliner Straße,24,13507,Berlin,52.584373,13.287744,2014-03-18T16:45:31.000+01:00,{}
2738df4a-0b19-423b-81b1-3912d53b69fb,0.6666666666666666,2738df4a-0b19-423b-81b1-3912d53b69fb,Aral Tankstelle,ARAL,Grossbeerenstraße,121,14482,Potsdam,52.386086,13.106655,2014-03-18T16:45:31.000+01:00,{}
62a2fdf4-602e-4e49-b398-c7242da31987,0.7241379310344828,62a2fdf4-602e-4e49-b398-c7242da31987,Aral Tankstelle,ARAL,Maarweg,126,50825,Köln,50.94309,6.898796,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
34b3142f-6c8e-4b8b-8127-d48138bc47a7,0.8518518518518519,34b3142f-6c8e-4b8b-8127-d48138bc47a7,Aral Tankstelle,ARAL,Gleiwitzer Straße,8,93073,Neutraubling,48.988228,12.189362,2014-03-18T16:45:31.000+01:00,{}
c483b0fc-7668-4135-bd88-5ddd9893716e,1.0,c483b0fc-7668-4135-bd88-5ddd9893716e,Aral Tankstelle,ARAL,Schongauer Straße,19,86971,Peiting,47.798668,10.921203,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
c2ccf4b3-a6cf-4eeb-9e9f-98e8a0db1f3c,1.0,c2ccf4b3-a6cf-4eeb-9e9f-98e8a0db1f3c,Schmickler GmbH,ED,Bahnstraße,84,56743,Mendig,50.369034,7.2882,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:30\"\""
4948f4a2-1e01-48bd-83ec-cb88ba9b03f9,0.8333333333333334,4948f4a2-1e01-48bd-83ec-cb88ba9b03f9,Esso Tankstelle,ESSO,KOELNSTR. 455,"",53117,BONN,50.75213,7.073853,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
b95b00b7-9d83-4df3-a953-abd49dbbc83e,0.7931034482758621,b95b00b7-9d83-4df3-a953-abd49dbbc83e,tankpoint Tankstelle,tankpoint,Hohenstadter Straße,1,73453,Abtsgmünd,48.894632436113,10.000474044614,2014-03-18T16:45:31.000+01:00,{}
4b20585e-3452-479f-8aed-a940b013364e,1.0,4b20585e-3452-479f-8aed-a940b013364e,BayWa Tankstelle Trostberg,BayWa,Soeldenhofstr.,2a,83308,Trostberg,48.0384684,12.5710907,2014-03-18T16:45:31.000+01:00,{}
96f406b0-54ea-4663-93b6-a7ff0059da56,0.9166666666666666,96f406b0-54ea-4663-93b6-a7ff0059da56,Autohaus Hch. Gramling GmbH & Co.KG,,Mosbacher Str.,68,74821,Mosbach-Neckarelz,49.34018,9.11857,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
bc7fb94f-82f2-4d9b-a7dc-fe9f8ebca192,0.9,bc7fb94f-82f2-4d9b-a7dc-fe9f8ebca192,TotalEnergies Oschersleben,TotalEnergies,Anderlebener Str.,53,39387,Oschersleben,52.028477,11.246092,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
c3d17257-bf1e-45e4-b44d-f405a6c3863c,0.7419354838709677,c3d17257-bf1e-45e4-b44d-f405a6c3863c,TotalEnergies Wolmirstedt,TotalEnergies,Colbitzer Str.,1,39326,Wolmirstedt,52.257223,11.628863,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
c78b462f-4927-459d-fe27-de951ab723d0,0.7878787878787878,c78b462f-4927-459d-fe27-de951ab723d0,Tankcenter Harpstedt,Jantzon Tankstelle,Burgstraße,36,27243,Harpstedt,52.906417,8.579507,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
bdbf32b7-1c79-44f4-ba97-925800674126,1.0,bdbf32b7-1c79-44f4-ba97-925800674126,Raiffeisen Waldeck-Marsberg GmbH,Raiffeisen,Allee,7,35104,Lichtenfels-Goddelsheim,51.20179,8.809437,2014-03-18T16:45:31.000+01:00,{}
51d4b71f-a095-1aa0-e100-80009459e03a,0.8,51d4b71f-a095-1aa0-e100-80009459e03a,JET MUEHLTAL ODENWALDSTRASSE 19,JET,ODENWALDSTRASSE,19,64367,MUEHLTAL,49.83076,8.70491,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
9b691005-7ff1-46f1-ae3a-09d713c6ad37,0.7857142857142857,9b691005-7ff1-46f1-ae3a-09d713c6ad37,TS Papenburg,EC - Tankstelle Rolfes,Bethlehem rechts,27,26871,Papenburg,53.06639,7.43773,2015-03-26T00:00:01.000+01:00,{}
87e6a275-d9fd-4ec7-9179-2d5e490b4b88,0.6470588235294118,87e6a275-d9fd-4ec7-9179-2d5e490b4b88,Orcun Diril,Westfalen,Eckeseyerstr./Becheltestr.,0,58089,Hagen,51.37771,7.45242,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
00061393-0001-4444-8888-acdc00000001,0.8823529411764706,00061393-0001-4444-8888-acdc00000001,Habitzki,,Heinrich-Lübke-Str.,50,59909,Bestwig-Ramsbeck,51.305992126465,8.4038791656494,2014-03-18T16:45:31.000+01:00,{}
64e9a45c-bf18-4f35-9b30-5847cb98d1db,0.84,64e9a45c-bf18-4f35-9b30-5847cb98d1db,team Tankstelle Tarp,team,Stapelholmer Weg,32,24963,Tarp,54.6606,9.39657,2014-03-18T16:45:31.000+01:00,{}
d49f1a96-c822-4a62-87cd-3f3434458e8e,0.8181818181818182,d49f1a96-c822-4a62-87cd-3f3434458e8e,OIL! Tankstelle Essen,OIL!,Frohnhauser Straße 215,,45144,Essen,51.4496,6.97792,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
3947fb50-9d25-49ed-9901-0318e63e9942,0.8888888888888888,3947fb50-9d25-49ed-9901-0318e63e9942,Shell Nordhausen Kasseler Landstr. 6,Shell,Kasseler Landstr.,6,99734,Nordhausen,51.491702,10.765577,2014-03-18T16:45:31.000+01:00,{}
ab76f1d7-f02c-4c6f-abf1-497047b41996,0.7692307692307693,ab76f1d7-f02c-4c6f-abf1-497047b41996,Automatentankstelle,Markant (Tankautomat),Olpener Str.,27,51103,Köln,50.94039,7.01888,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
50b797b5-77d3-4fba-9fa7-ee3670ac37c6,0.8292682926829268,50b797b5-77d3-4fba-9fa7-ee3670ac37c6,Shell Juelich Neusser Str. 74,Shell,Neusser Str.,74,52428,Juelich,50.928244,6.366592,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
70302cbe-75e0-43a3-9f05-58d0940720ea,0.8709677419354839,70302cbe-75e0-43a3-9f05-58d0940720ea,Shell Woerth Luitpoldpark 2,Shell,Luitpoldpark,2,84109,Woerth,48.62599,12.319968,2017-10-17T19:01:15.000+02:00,{}
1ca3b827-3d5c-4037-b3ff-d5f6a0e72bb0,0.8333333333333334,1ca3b827-3d5c-4037-b3ff-d5f6a0e72bb0,Shell Berlin Scharnweberstr. 79/81,Shell,Scharnweberstr.,79/81,13405,Berlin,52.567767,13.309796,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
7d2ad66f-f9cd-405a-b12f-38d4ecc7d659,0.95,7d2ad66f-f9cd-405a-b12f-38d4ecc7d659,Shell Bodenmais Regener Str. 10a,Shell,Regener Str.,10a,94249,Bodenmais,49.06344,13.104284,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2025-01-01 08:00\"\""
3f0b4a04-a6b7-4b53-871c-87e62dac760f,0.6976744186046512,3f0b4a04-a6b7-4b53-871c-87e62dac760f,Shell Krefeld Lange Str. 105,Shell,Lange Str.,105,47829,Krefeld,51.352148,6.638965,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
a674473d-bdc4-4e05-9677-e4dd74ed0184,0.8787878787878788,a674473d-bdc4-4e05-9677-e4dd74ed0184,Aral Tankstelle,ARAL,Untermühlaustraße,50,68169,Mannheim,49.50618,8.463967,2014-03-18T16:45:31.000+01:00,{}
d6e30bca-f474-4e02-aef2-56bd5c2545d9,0.868421052631579,d6e30bca-f474-4e02-aef2-56bd5c2545d9,Aral Tankstelle,ARAL,Kaiser-Friedrich-Straße,3,75172,Pforzheim,48.88908,8.692441,2014-03-18T16:45:31.000+01:00,{}
8d253362-4f6e-4851-be38-8c9551493d3d,0.8235294117647058,8d253362-4f6e-4851-be38-8c9551493d3d,Aral Tankstelle,ARAL,Grünwalder Straße,175 C,81545,München,48.096382,11.564114,2014-03-18T16:45:31.000+01:00,{}
ac73e9a4-99f5-4ad5-ac3f-726d377ca0b2,1.0,ac73e9a4-99f5-4ad5-ac3f-726d377ca0b2,Aral Tankstelle,ARAL,Merziger Straße,106,66763,Dillingen,49.35669,6.720603,2014-03-18T16:45:31.000+01:00,{}
2883825f-bbcb-489a-bbb2-045d2600cd2c,0.896551724137931,2883825f-bbcb-489a-bbb2-045d2600cd2c,Aral Tankstelle,ARAL,Husumer Straße,30,24941,Flensburg,54.775036,9.426041,2014-03-18T16:45:31.000+01:00,{}
2af748f1-b663-44a2-a62c-72a96408d658,0.7567567567567568,2af748f1-b663-44a2-a62c-72a96408d658,Bernd Sulzbacher,Westfalen,Kirchsiek,11,32457,Porta Westfalica,52.23947,8.92517,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
253a58cb-bcd3-4bfc-bf63-527e22429aa4,0.6585365853658537,253a58cb-bcd3-4bfc-bf63-527e22429aa4,Shell Bad Lippspringe Detmolder Str. 73,Shell,Detmolder Str.,73,33175,Bad Lippspringe,51.777114,8.807257,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
b2b24128-1c6e-4b07-ae69-4ed94f12e635,0.7954545454545454,b2b24128-1c6e-4b07-ae69-4ed94f12e635,Shell Darmstadt Ruedesheimer Str. 121-123,Shell,Ruedesheimer Str.,121-123,64295,Darmstadt,49.853178,8.64448,2014-03-18T16:45:31.000+01:00,{}
8917c28b-b08d-4b97-8219-43ecb69079bb,0.8888888888888888,8917c28b-b08d-4b97-8219-43ecb69079bb,Shell Duesseldorf Kieshecker Weg 256,Shell,Kieshecker Weg,256,40468,Duesseldorf,51.2804,6.772591,2014-03-18T16:45:31.000+01:00,{}
20ecd982-d655-4d38-b267-b4b4efb3d6e6,0.7,20ecd982-d655-4d38-b267-b4b4efb3d6e6,T Arnstadt,T,Ichtershaeuser Str.,9,99310,Arnstadt,50.841463,10.950925,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
a927a411-4d15-4ea6-ab8d-740cb65fd48b,0.96875,a927a411-4d15-4ea6-ab8d-740cb65fd48b,TotalEnergies Sassnitz,TotalEnergies,Gewerbepark,3,18546,Sassnitz,54.513303,13.603129,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
