station_uuid,durchschnitt_aenderung,uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json
ce3c67c5-5af1-4bac-9dca-6cd286bb5092,0.7692307692307693,ce3c67c5-5af1-4bac-9dca-6cd286bb5092,REWE-Tankstelle,REWE-Tankstelle,Flughafenstraße,7,64347,Griesheim,49.861774,8.587139,2020-09-02T06:01:16.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
5c83f3cc-83cc-4778-85e0-ff30f6b8c42e,0.7,5c83f3cc-83cc-4778-85e0-ff30f6b8c42e,Automatentankstelle,Markant (Tankautomat),Bachackerweg,1,45772,Marl,51.69211,7.11905,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
51d4b6f3-a095-1aa0-e100-80009459e03a,0.7916666666666666,51d4b6f3-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle SCHORFHEIDE AN DER B 167,Supermarkt-Tankstelle,AN DER B 167,,16244,SCHORFHEIDE,52.84157,13.69785,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
005056ba-7cb6-1ed2-bceb-7d3f3ea18d2a,0.6774193548387096,005056ba-7cb6-1ed2-bceb-7d3f3ea18d2a,star Tankstelle,STAR,Hauptstraße,28A,38110,Braunschweig,52.324593,10.513673,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
51d4b499-a095-1aa0-e100-80009459e03a,0.8,51d4b499-a095-1aa0-e100-80009459e03a,JET VIERSEN FREIHEITSSTR. 207,JET,FREIHEITSSTR.,207,41747,VIERSEN,51.25348,6.39849,2014-03-18T16:45:31.000+01:00,{}
83753c2f-cf00-4e44-9662-a303def08009,0.6666666666666666,83753c2f-cf00-4e44-9662-a303def08009,Sprint Wolfen Lutz- Born- Str.,Sprint,Lutz- Born- Str.,1,06766,Wolfen,51.666782,12.259439,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
0b91d413-b88d-4d25-b48e-e2669c125864,1.0,0b91d413-b88d-4d25-b48e-e2669c125864,PLUDRA Automatenstation Vreden,PLUDRA,Otto-Hahn-Str.,22,48691,Vreden,52.0173,6.787,2019-05-08T23:30:07.000+02:00,{}
544b2d87-c3ad-4348-8d2c-3ececc793c2b,0.5192307692307693,544b2d87-c3ad-4348-8d2c-3ececc793c2b,Tankstelle Langelsheim-Astfeld,Tankstelle,Goslarsche Straße,3b,38685,Langelsheim-Astfeld,51.9257,10.3802,2017-01-06T00:00:01.000+01:00,{}
83a5fb91-e0a9-11ec-a569-005056a27fa7,0.7407407407407407,83a5fb91-e0a9-11ec-a569-005056a27fa7,CLASSIC Wietzen(CLASSIC),CLASSIC,Bremer Straße,80,31613,Wietzen,52.71104,9.07196,2022-07-07T08:01:18.000+02:00,{}
a27ec004-abd5-4ac2-bdef-d07f5598b5b4,0.7586206896551724,a27ec004-abd5-4ac2-bdef-d07f5598b5b4,TotalEnergies Gera,TotalEnergies,Leibnizstr.,74,07548,Gera,50.891225,12.068717,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
d174ecae-5174-414c-875f-6b5cd98fe729,0.95,d174ecae-5174-414c-875f-6b5cd98fe729,Elan Hirschberg,ELAN,Landstr.,7,69493,Hirschberg,49.510935,8.655649,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
03fa1d93-98a3-4b73-ba27-3dd0166b6bce,0.85,03fa1d93-98a3-4b73-ba27-3dd0166b6bce,SB Schoenebeck (Elbe) Magdeburger Str. 252,SB,Magdeburger Str.,252,39218,Schoenebeck (Elbe),52.020365,11.710739,2023-01-13T14:01:21.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":224"
4f9d8688-dd0c-48c2-888c-cd443a5e1ef8,0.8387096774193549,4f9d8688-dd0c-48c2-888c-cd443a5e1ef8,RAN Station,RAN,Hans-Krämer-Str.,53,94469,Deggendorf,48.8305,12.9594,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 05:00\"\""
b1184716-dd88-4809-7651-3bfdbce4b109,0.9,b1184716-dd88-4809-7651-3bfdbce4b109,Tankstelle Schmauß,freie Tankstelle,Unteraich,2,92543,Guteneck,49.454908,12.250799,2014-03-18T16:45:31.000+01:00,{}
477f4c7b-3644-40b7-bc21-060ef393f5f7,0.68,477f4c7b-3644-40b7-bc21-060ef393f5f7,ZG Raiffeisen Tankstelle Achern,,Güterhallenstr.,7,77855,Achern,48.629436,8.059424,2024-12-19T22:48:49.000+01:00,{}
babf7cdb-7d83-4540-a67d-9e806684da7a,0.9130434782608695,babf7cdb-7d83-4540-a67d-9e806684da7a,TotalEnergies Bad Vilbel,TotalEnergies,Alte Frankfurter Str.,92,61118,Bad Vilbel,50.165029,8.724259,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
12cbc527-f8d4-42ad-4885-c00c926f8235,0.8888888888888888,12cbc527-f8d4-42ad-4885-c00c926f8235,Tankstelle Fischer,bft - Walther,Untere Buchenhölle,1,97289,Thüngen,49.9399,9.8573,2014-03-18T16:45:31.000+01:00,{}
7a8d7a4a-a898-48c1-9420-f4a843d3d32e,0.9310344827586207,7a8d7a4a-a898-48c1-9420-f4a843d3d32e,Sb Pforzheim Eutinger Str. 38,SB,Eutinger Str.,38,75175,Pforzheim,48.8982,8.72532,2014-10-28T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
eed7d3f7-c03f-4f91-be40-0700e9953761,0.7878787878787878,eed7d3f7-c03f-4f91-be40-0700e9953761,Aral Tankstelle,ARAL,Forther Hauptstraße,2,90542,Eckental,49.589256,11.217015,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":96"
ac6e0ed9-2f12-42e1-a169-42a076ba1a6e,0.7878787878787878,ac6e0ed9-2f12-42e1-a169-42a076ba1a6e,Aral Tankstelle,ARAL,Berliner Allee,7,39326,Hohenwarsleben,52.17707,11.490125,2017-12-08T23:30:06.000+01:00,{}
6210c7e8-192e-4894-bb70-2e6aac5522b8,0.6491228070175439,6210c7e8-192e-4894-bb70-2e6aac5522b8,Greenline Wutha-Farnroda,Greenline,Hörseltalstr.,40,99848,Wutha-Farnroda,50.9438,10.4327,2018-04-12T23:30:06.000+02:00,{}
b4a01f69-9943-42d1-acf0-f2f3a208e924,0.8529411764705882,b4a01f69-9943-42d1-acf0-f2f3a208e924,DK Energiehandel,DK Energiehandel,Kölner Straße,20,54584,Jünkerath,50.34528,6.57578,2021-12-07T22:01:16.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
19285717-80eb-4ebb-a04f-9b8138a89d10,0.8571428571428571,19285717-80eb-4ebb-a04f-9b8138a89d10,Sascha Müller,ED,Bundesstraße,2 c,56477,Zehnhausen,50.6458,8.06283,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:30\"\""
1ebb105a-1eeb-405b-be94-fc996e4f79f1,0.9285714285714286,1ebb105a-1eeb-405b-be94-fc996e4f79f1,ch-tank Ost,ch-tank Ost,Beckumer Straße,32,48231,Warendorf,51.944358825684,8.0138702392578,2017-12-20T23:30:06.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
00060865-0001-4444-8888-acdcffffffff,0.8148148148148148,00060865-0001-4444-8888-acdcffffffff,Autohaus Günter Kälberer GmbH,,Stuttgarter Str.,74,73066,Uhingen,48.709308624268,9.5773887634277,2014-03-18T16:45:31.000+01:00,{}
c25b41ba-fb14-4126-9820-67c63956629c,0.8275862068965517,c25b41ba-fb14-4126-9820-67c63956629c,TotalEnergies Berlin,TotalEnergies,Britzer Damm,60-62,12347,Berlin,52.457048,13.436356,2014-03-18T16:45:31.000+01:00,{}
e586f8db-b60a-44e5-93eb-63790f76c829,0.76,e586f8db-b60a-44e5-93eb-63790f76c829,Schrepfer Mineralöl und Brennstoff GmbH,myEnergy,Grünewaldstr.,1,96215,Lichtenfels,50.13676071167,11.061634063721,2020-04-03T12:01:18.000+02:00,{}
2f0c1b55-90ac-4347-ba2f-e24010ec832d,1.0,2f0c1b55-90ac-4347-ba2f-e24010ec832d,Ewald Wolter GmbH,,Wittlicher Straße,5,54531,Manderscheid,50.092131,6.807613,2019-01-07T23:30:07.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
ee5c7d3f-00ae-47f1-b193-1cef84644078,0.5,ee5c7d3f-00ae-47f1-b193-1cef84644078,Sprint Brattendorf Schleusinger Str.,Sprint,Schleusinger Str.,33,98673,Brattendorf,50.471424,10.848906,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
0e2e3c48-fe70-4feb-b80f-4ec284a96f4b,0.6060606060606061,0e2e3c48-fe70-4feb-b80f-4ec284a96f4b,TotalEnergies Gifhorn,TotalEnergies,Braunschweiger Str.,45-47,38518,Gifhorn,52.476713,10.544206,2014-03-18T16:45:31.000+01:00,{}
b11251ea-2f20-47ac-cdbe-418101e2935c,0.7,b11251ea-2f20-47ac-cdbe-418101e2935c,Ibbenbüren,SCORE,Münsterstraße,63,49477,Ibbenbüren,52.265739,7.716468,2017-08-08T23:30:06.000+02:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":128"
74bd3eaa-958d-4fb9-a2ab-a83352f0d5ec,0.7368421052631579,74bd3eaa-958d-4fb9-a2ab-a83352f0d5ec,HALLE - FREYBURGER STR. 17,AGIP ENI,Freyburger Str.,17,06132,Halle,51.44469,11.96994,2014-03-20T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
21e837d5-0eb6-40d2-b30d-7cfa7a0d2b79,0.8571428571428571,21e837d5-0eb6-40d2-b30d-7cfa7a0d2b79,TotalEnergies Truckstop Rastatt Nord,TotalEnergies Truckstop,Untere Wiesen,2,76437,Rastatt,48.861316,8.239667,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
c5e60613-527f-485d-9ba2-8998159562eb,0.6296296296296297,c5e60613-527f-485d-9ba2-8998159562eb,Shell Grimma A14 Muldental-Sued,Shell,A14 Muldental-Sued,,04668,Grimma,51.261206,12.704279,2014-03-18T16:45:31.000+01:00,{}
463cda23-107c-4252-b329-643bc16714dc,0.6981132075471698,463cda23-107c-4252-b329-643bc16714dc,Süderelbe Tankstellen Betriebs GmbH,Shell,Uelzener Str.,12,21406,Melbeck,53.179034,10.410597,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":32"
9089fd76-a6e4-41b6-a0ad-899233f197ed,0.8928571428571429,9089fd76-a6e4-41b6-a0ad-899233f197ed,Shell Schwerin Hamburger Allee 135,Shell,Hamburger Allee,135,19063,Schwerin,53.59386,11.465493,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":255"
1287b5db-7e7d-4cab-9fef-a85e634de092,0.8,1287b5db-7e7d-4cab-9fef-a85e634de092,Shell Angermuende Prenzlauer Str. 32,Shell,Prenzlauer Str.,32,16278,Angermuende,53.028946,13.994172,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
2f46db1f-3ec4-46aa-8c89-a6dfd10e1722,0.723404255319149,2f46db1f-3ec4-46aa-8c89-a6dfd10e1722,Shell Herzogenrath Erkensstr. 2-4,Shell,Erkensstr.,2-4,52134,Herzogenrath,50.866864,6.097471,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":192"
c094c4c4-b6ae-4366-9057-1a0dce807cf9,0.7666666666666667,c094c4c4-b6ae-4366-9057-1a0dce807cf9,Shell Lengerich Teutopark 2b,Shell,Teutopark,2b,49525,Lengerich,52.201979,7.814335,2014-03-18T16:45:31.000+01:00,{}
2cd91a7f-dbcf-42fd-86a2-d513aa530a66,0.8076923076923077,2cd91a7f-dbcf-42fd-86a2-d513aa530a66,Shell Noerten-Hardenberg Obere Dorfstr. 1,Shell,Obere Dorfstr.,1,37176,Noerten-Hardenberg,51.630187,9.914242,2014-03-18T16:45:31.000+01:00,{}
a895e735-3559-452b-bf4a-d80142e5aa3a,0.75,a895e735-3559-452b-bf4a-d80142e5aa3a,Aral Tankstelle,ARAL,Buxheimer Straße,113,87700,Memmingen,47.991688,10.160623,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
c60c97e5-f94b-4d50-96bc-000a14c9b8bb,1.0,c60c97e5-f94b-4d50-96bc-000a14c9b8bb,"Aral Tankstelle, BAT WETTERAU OST",ARAL,A,5,61239,Ober-Mörlen,50.35566,8.69456,2014-03-18T16:45:31.000+01:00,{}
78bba286-6991-4fd4-92c4-1041e85d70cf,0.7631578947368421,78bba286-6991-4fd4-92c4-1041e85d70cf,Aral Tankstelle,ARAL,Am Römerfeld,1,71149,Bondorf,48.50676,8.83585,2019-09-13T06:01:16.000+02:00,{}
d366d4bb-f334-4a39-8d1e-008da3b3c9f7,0.9090909090909091,d366d4bb-f334-4a39-8d1e-008da3b3c9f7,Aral Tankstelle,ARAL,Rheinstraße,128,76870,Kandel,49.085266,8.210204,2014-03-18T16:45:31.000+01:00,{}
6549c118-45c3-4d8e-8d5b-7dd460bbcd8b,0.9032258064516129,6549c118-45c3-4d8e-8d5b-7dd460bbcd8b,Aral Tankstelle,ARAL,Römerstraße,454,47441,Moers,51.443893,6.661056,2014-03-18T16:45:31.000+01:00,{}
9543bddd-ce3c-4c98-99d7-3402750c7bd2,0.6111111111111112,9543bddd-ce3c-4c98-99d7-3402750c7bd2,Contact Tankstelle,Tankstelle,An der B,242,06493,Harzgerode,51.6382,11.1436,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 05:00\"\""
8f1e87bd-5a05-42ef-a8df-40acae50d252,0.9166666666666666,8f1e87bd-5a05-42ef-a8df-40acae50d252,TotalEnergies Georgsmarienhuette,TotalEnergies,Alte Heerstr.,2-4,49124,Georgsmarienhuette,52.222064,8.083536,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
7833b94a-b3b4-44f0-b27a-6e68fe32ce43,0.9285714285714286,7833b94a-b3b4-44f0-b27a-6e68fe32ce43,Lenz Energie AG,Lenz Energie,Hauptstraße Nord,16,69483,Affolterbach,49.59461,8.85531,2020-03-03T00:01:16.000+01:00,{}
72e2dea2-0198-406d-a9e2-0f20a96befe1,0.7692307692307693,72e2dea2-0198-406d-a9e2-0f20a96befe1,FELTA Tankstelle Visbek GmbH,FELTA,Visbeker Damm,1b,49429,Visbek,52.8256,8.30335,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":32"
51d4b6f6-a095-1aa0-e100-80009459e03a,0.8181818181818182,51d4b6f6-a095-1aa0-e100-80009459e03a,JET OFFENBACH ODENWALDRING 84,JET,ODENWALDRING,84,63069,OFFENBACH,50.08896,8.75945,2014-03-18T16:45:31.000+01:00,{}
1f05c396-6ae4-4b46-a5c4-035fde0aa681,0.9310344827586207,1f05c396-6ae4-4b46-a5c4-035fde0aa681,Classic Tankautomat,CLASSIC,Lärchenweg,7,29227,Celle,52.6008,10.1086,2014-03-18T16:45:31.000+01:00,{}
d702c4e5-b923-4dc4-997a-6704bc144aad,1.0,d702c4e5-b923-4dc4-997a-6704bc144aad,Rhön West,ESSO,BAB A7,,97795,Schondra,50.2651367,9.881093,2014-03-18T16:45:31.000+01:00,{}
335670ce-e425-44f1-b9d5-17e0c1404b12,0.85,335670ce-e425-44f1-b9d5-17e0c1404b12,Esso Tankstelle,ESSO,CHEMNITZER STR. 179/181,"",12621,BERLIN,52.48944854,13.57581049,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
6154a980-c980-4420-b467-03c9878cccd6,0.6944444444444444,6154a980-c980-4420-b467-03c9878cccd6,Esso Tankstelle,ESSO,AUGSBURGER STR. 31,"",86850,FISCHACH,48.292437,10.659918,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
95f35b6d-c8c4-4d66-a519-f702253056b1,0.75,95f35b6d-c8c4-4d66-a519-f702253056b1,"bft-Tankstelle Förster, Gießen",bft,Licher Str.,121,35394,Gießen,50.580255,8.70057,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
9b2a37cb-a924-4c58-a2c6-aa97f9d30e19,0.875,9b2a37cb-a924-4c58-a2c6-aa97f9d30e19,tankpoint Tankstelle,tankpoint,Hermann-Bössow-Str.,2,23843,Bad Oldesloe,53.800479440882,10.404478621559,2018-01-19T23:30:07.000+01:00,{}
3fe2b49e-b7f8-4d1a-b192-b5d286a5e3d5,0.5,3fe2b49e-b7f8-4d1a-b192-b5d286a5e3d5,BFT,BFT,Bregenzer Straße,43 - 45,88131,Lindau,47.553017,9.701445,2018-12-20T23:30:06.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
6179a96b-4af9-4372-a98b-8a6bd1064069,0.7272727272727273,6179a96b-4af9-4372-a98b-8a6bd1064069,A-Energie Tankstelle,A Energie,Siegstraße,56,56249,Herschbach,50.581976,7.736741,2024-03-14T23:45:02.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
e1a15081-25b5-9107-e040-0b0a3dfe563c,0.6551724137931034,e1a15081-25b5-9107-e040-0b0a3dfe563c,"Hockenheim, Heinrich-von-Kleist-Str",HEM,Heinrich-von-Kleist-Str.,16,68766,Hockenheim,49.31146666,8.55679167,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
005056ba-7cb6-1ed2-bceb-6a05bb68cd20,0.7727272727272727,005056ba-7cb6-1ed2-bceb-6a05bb68cd20,ORLEN Tankstelle,ORLEN,Mainzer Straße,91,55294,Bodenheim,49.935502,8.305241,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
005056ba-7cb6-1ed2-bceb-6f4695f2cd23,0.6428571428571429,005056ba-7cb6-1ed2-bceb-6f4695f2cd23,star Tankstelle,STAR,Brühler Straße,223,50968,Köln,50.900089,6.953932,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
005056ba-7cb6-1ed2-bceb-7fad87590d2a,0.725,005056ba-7cb6-1ed2-bceb-7fad87590d2a,star Tankstelle,STAR,Berrenrather Straße,138,50937,Köln,50.921823,6.929136,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
005056ba-7cb6-1ed2-bceb-a6df7844cd41,0.6,005056ba-7cb6-1ed2-bceb-a6df7844cd41,star Tankstelle,STAR,Zeunerstraße,7-9,45133,Essen,51.41181,6.992662,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
51d4b4ce-a095-1aa0-e100-80009459e03a,0.8846153846153846,51d4b4ce-a095-1aa0-e100-80009459e03a,JET COTTBUS LIPEZKER STR. 8,JET,LIPEZKER STR.,8,03048,COTTBUS,51.73465,14.3249,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
51d4b6ac-a095-1aa0-e100-80009459e03a,0.9428571428571428,51d4b6ac-a095-1aa0-e100-80009459e03a,JET ADENDORF ARTLENBURGER LANDSTR. 63,JET,ARTLENBURGER LANDSTR.,63,21365,ADENDORF,53.28844,10.42567,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
51d4b61a-a095-1aa0-e100-80009459e03a,0.8571428571428571,51d4b61a-a095-1aa0-e100-80009459e03a,JET MEMMINGEN RIEDBACHSTR. 23,JET,RIEDBACHSTR.,23,87700,MEMMINGEN,47.97892,10.18961,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
51d4b630-a095-1aa0-e100-80009459e03a,0.8181818181818182,51d4b630-a095-1aa0-e100-80009459e03a,JET KOELN RUDOLF-DIESEL-STR. 32-36,JET,RUDOLF-DIESEL-STR.,32-36,51149,KOELN,50.90216,7.07489,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
51d4b4da-a095-1aa0-e100-80009459e03a,0.8214285714285714,51d4b4da-a095-1aa0-e100-80009459e03a,JET LUEDENSCHEID BRAEUCKENSTR. 16,JET,BRAEUCKENSTR.,16,58511,LUEDENSCHEID,51.21375,7.64664,2014-03-18T16:45:31.000+01:00,{}
8d7b7eed-3c66-4c52-3471-2478eef21ed3,0.84,8d7b7eed-3c66-4c52-3471-2478eef21ed3,CLASSIC-Tankstelle Warmsen/Bohnhorst (CLASSIC),CLASSIC,Warmser Str.,10,31606,Warmsen/Bohnhorst,52.42988,8.81311,2014-03-18T16:45:31.000+01:00,{}
39a40b36-d952-4e28-964f-32c267d4cf10,0.9130434782608695,39a40b36-d952-4e28-964f-32c267d4cf10,T Karlsruhe,T,Grabener Str.,11,76149,Karlsruhe,49.05651,8.383517,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
3a837248-77ce-4930-a890-632de9da2340,0.6923076923076923,3a837248-77ce-4930-a890-632de9da2340,AVIA Tankstelle,AVIA,Schrepperie,16,24409,Stoltebüll,54.69061,9.826692,2014-03-18T16:45:31.000+01:00,{}
e6f7ef74-44d9-4e5a-980c-7b5d26a87687,0.5641025641025641,e6f7ef74-44d9-4e5a-980c-7b5d26a87687,Calpam Tankstelle,Calpam,Greizer Str,18,07987,Mohlsdorf,50.669166564941,12.264801025391,2014-03-18T16:45:31.000+01:00,{}
9f22dd24-df2a-49e3-9850-59180aa61e02,0.75,9f22dd24-df2a-49e3-9850-59180aa61e02,MAINZ-LERCHENBERG - HINDEMITHSTR. 6,AGIP ENI,Hindemithstr.,4 a,55127,Mainz-Lerchenberg,49.95925,8.20013,2014-03-20T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
c6ea4fa6-8e77-4836-adc1-68adccda8f5d,0.7,c6ea4fa6-8e77-4836-adc1-68adccda8f5d,ENI,AGIP ENI,Stuttgarter Strasse,24,70839,Gerlingen,48.78995,9.04618,2014-03-20T00:00:01.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":31"
e3a5f796-5f2c-462f-9995-76c4592ea9d5,0.7037037037037037,e3a5f796-5f2c-462f-9995-76c4592ea9d5,AVIA Sankt Märgen,AVIA,Glottertalstr.,30,79274,Sankt Märgen,48.0116,8.09127,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":32"
cf7faaa4-2762-4032-9966-34f9406a2cd6,0.6666666666666666,cf7faaa4-2762-4032-9966-34f9406a2cd6,Q1 Tankstelle,Q1,Mindener Straße,9,32609,Hüllhorst,52.2754,8.71266,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 07:00\"\""
6fdc5d39-6b2e-4d66-a22c-a91f64aa998a,0.38461538461538464,6fdc5d39-6b2e-4d66-a22c-a91f64aa998a,Walther Automatenstation,Walther Automatenstation,Eckardtstr.,14,96465,Neustadt bei Coburg,50.3236,11.1223,2022-01-08T02:01:16.000+01:00,{}
5881f41c-462a-437d-b15d-26fd84704d45,0.6896551724137931,5881f41c-462a-437d-b15d-26fd84704d45,TST Am Bergl SW,Günstig-Tanken - TST,Oskar-von-Miller-Str.,6,97424,Schweinfurt,50.0407,10.2053,2014-05-16T00:00:01.000+02:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2025-01-01 00:00\"\""
bafd0ef6-03e2-456e-a076-afcadaa4a023,0.9285714285714286,bafd0ef6-03e2-456e-a076-afcadaa4a023,"Autohaus Hofmann, Inh. Nadja Sütcü e.K.",bft - Freie Tankstelle,Merlauer Str.,10,35325,Mücke,50.644790649414,9.0318393707275,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
3324d1a4-b89e-4373-8326-8a0717b9d29d,0.640625,3324d1a4-b89e-4373-8326-8a0717b9d29d,Q1 Tankstelle,Q1,Rheinstr.,90-92,76185,Karlsruhe,49.0141,8.3552,2020-12-10T02:01:14.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":63"
689e1f81-7786-41e0-8f2c-cf722ca309f8,0.9285714285714286,689e1f81-7786-41e0-8f2c-cf722ca309f8,Shell Mammendorf Augsburger Str. 49,Shell,Augsburger Str.,49,82291,Mammendorf,48.205613,11.156861,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2024-12-31 06:00\"\""
3395198f-2947-4ea4-8d6e-84f3266facda,0.9583333333333334,3395198f-2947-4ea4-8d6e-84f3266facda,Shell Vilshofen Passauer Str. 27,Shell,Passauer Str.,27,94474,Vilshofen,48.630442,13.192674,2014-03-18T16:45:31.000+01:00,"\"{\"\"overrides\"\":[{\"\"startp\"\":\"\"2025-01-01 07:00\"\""
c2a5758a-fb73-41ab-b02a-6d7666efb828,0.8378378378378378,c2a5758a-fb73-41ab-b02a-6d7666efb828,Aral Tankstelle,ARAL,Königstraße,57,32584,Löhne,52.1911,8.714315,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":127"
1817175f-4bf0-4c72-89fb-2807cf3c5a91,0.9523809523809523,1817175f-4bf0-4c72-89fb-2807cf3c5a91,Aral Tankstelle,ARAL,Kanzleistraße,1,96328,Küps,50.210724,11.290923,2014-03-18T16:45:31.000+01:00,{}
7a44472a-b175-4e9d-a9a6-0973a04244ae,1.0,7a44472a-b175-4e9d-a9a6-0973a04244ae,Aral Tankstelle,ARAL,Staatsstraße,101,64668,Rimbach,49.630154,8.75995,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
f1ceff8c-1b5a-4768-acf5-d7b843715929,0.9,f1ceff8c-1b5a-4768-acf5-d7b843715929,Aral Tankstelle,ARAL,Spenglerstr.,2,16356,Ahrensfelde,52.60811,13.52888,2014-03-18T16:45:31.000+01:00,{}
4d10c4ec-4a64-40a2-a0e3-90c7348f9338,0.6551724137931034,4d10c4ec-4a64-40a2-a0e3-90c7348f9338,Aral Tankstelle,ARAL,Gunzenhausener Straße,9,91732,Merkendorf,49.198463,10.70191,2014-03-18T16:45:31.000+01:00,{}
4168cc8c-3c08-4ab6-aab4-6cc8c4e3c380,0.7142857142857143,4168cc8c-3c08-4ab6-aab4-6cc8c4e3c380,Aral Tankstelle,ARAL,Ettlinger-Straße,35,76307,Karlsbad,48.917313,8.499941,2014-03-18T16:45:31.000+01:00,"\"{\"\"openingTimes\"\":[{\"\"applicable_days\"\":64"
